"Year","Age","Female","Male","Total","OpenInterval"
1835,5,34605.7,35010.96,69616.66,FALSE
1835,6,34367.91,34444.14,68812.05,FALSE
1835,7,33109.14,33115.42,66224.56,FALSE
1835,8,32109.1,32153.58,64262.68,FALSE
1835,9,32908.19,32888.24,65796.43,FALSE
1835,10,33047.81,33000.88,66048.7,FALSE
1835,11,32907.36,32929.89,65837.25,FALSE
1835,12,32718.13,32808.15,65526.28,FALSE
1835,13,32858.11,33013.52,65871.64,FALSE
1835,14,32751.84,32834.23,65586.07,FALSE
1835,15,31368.69,31296.26,62664.95,FALSE
1835,16,29537.99,29373.28,58911.27,FALSE
1835,17,28827.03,28501.56,57328.6,FALSE
1835,18,28378.61,27964.4,56343.01,FALSE
1835,19,27662.74,27159.87,54822.61,FALSE
1835,20,26193.62,25562.09,51755.71,FALSE
1835,21,24647.95,24123.95,48771.91,FALSE
1835,22,24171.15,23530.44,47701.59,FALSE
1835,23,24265.92,23569.35,47835.27,FALSE
1835,24,23559.38,22931.24,46490.62,FALSE
1835,25,21936.11,21323.84,43259.95,FALSE
1835,26,20441.4,19842.25,40283.66,FALSE
1835,27,20938.66,20222.34,41160.99,FALSE
1835,28,21846.55,21111.18,42957.72,FALSE
1835,29,21832.68,21111.02,42943.7,FALSE
1835,30,21514.56,20619.91,42134.47,FALSE
1835,31,21007.6,20059.44,41067.04,FALSE
1835,32,21420.15,20415.17,41835.33,FALSE
1835,33,21457.97,20480.05,41938.02,FALSE
1835,34,20320.83,19587.64,39908.48,FALSE
1835,35,19462.08,18766.54,38228.61,FALSE
1835,36,19775.72,18877.54,38653.26,FALSE
1835,37,20257.25,19191.36,39448.61,FALSE
1835,38,20426.68,19142.17,39568.85,FALSE
1835,39,20059.73,18658.15,38717.88,FALSE
1835,40,19897.01,18239.68,38136.68,FALSE
1835,41,19615.51,17859.5,37475.01,FALSE
1835,42,19235.24,17464.6,36699.83,FALSE
1835,43,18498.63,16670.64,35169.27,FALSE
1835,44,17223.48,15370.09,32593.57,FALSE
1835,45,16095.14,14055.73,30150.88,FALSE
1835,46,16104.75,13798.41,29903.16,FALSE
1835,47,16207.36,13830.18,30037.55,FALSE
1835,48,15996.1,13542.64,29538.74,FALSE
1835,49,15723.96,13132.14,28856.1,FALSE
1835,50,15495.66,12720.42,28216.08,FALSE
1835,51,14662.71,11967.09,26629.8,FALSE
1835,52,13820.12,11318.85,25138.98,FALSE
1835,53,13206.95,10798.87,24005.83,FALSE
1835,54,12986.29,10526.03,23512.32,FALSE
1835,55,12779.88,10293.22,23073.1,FALSE
1835,56,12817.66,10286.87,23104.53,FALSE
1835,57,12505.09,9982.64,22487.73,FALSE
1835,58,11924.79,9432.74,21357.53,FALSE
1835,59,11124.26,8736.4,19860.66,FALSE
1835,60,10447.32,8144.78,18592.1,FALSE
1835,61,10041.07,7723.41,17764.49,FALSE
1835,62,9284.93,7036.28,16321.2,FALSE
1835,63,8798.48,6554.65,15353.13,FALSE
1835,64,8804.89,6469.77,15274.65,FALSE
1835,65,8553.54,6205,14758.54,FALSE
1835,66,8136.25,5830.72,13966.97,FALSE
1835,67,7648.73,5448.18,13096.91,FALSE
1835,68,7298.83,5180.74,12479.57,FALSE
1835,69,6935.37,4886.64,11822.01,FALSE
1835,70,6427.05,4491.17,10918.22,FALSE
1835,71,6004.64,4161.61,10166.26,FALSE
1835,72,5564.46,3806.79,9371.24,FALSE
1835,73,5067.66,3404.11,8471.77,FALSE
1835,74,4511.93,3011.21,7523.13,FALSE
1835,75,4013.31,2661.59,6674.89,FALSE
1835,76,3553.39,2317.93,5871.32,FALSE
1835,77,3138.69,2022.13,5160.82,FALSE
1835,78,2755.77,1743.68,4499.45,FALSE
1835,79,2414.27,1478.69,3892.96,FALSE
1835,80,2182.77,1294.05,3476.83,FALSE
1835,81,1867.08,1082.57,2949.64,FALSE
1835,82,1562.61,888.09,2450.7,FALSE
1835,83,1300.06,722.15,2022.21,FALSE
1835,84,1037.4,566.93,1604.33,FALSE
1835,85,785.82,422.55,1208.36,FALSE
1835,86,591.34,312.35,903.69,FALSE
1835,87,433.68,225.45,659.13,FALSE
1835,88,305.75,155.97,461.72,FALSE
1835,89,209.29,104.21,313.5,FALSE
1835,90,140.41,66.69,207.1,FALSE
1835,91,93.29,41.3,134.59,FALSE
1835,92,61.68,25.75,87.43,FALSE
1835,93,41.05,16.48,57.52,FALSE
1835,94,26.52,10.34,36.85,FALSE
1835,95,15.4,6.28,21.68,FALSE
1835,96,8.26,4.06,12.32,FALSE
1835,97,4.75,2.54,7.29,FALSE
1835,98,2.79,0.95,3.74,FALSE
1835,99,1.63,0.32,1.95,FALSE
1835,100,0.81,0.24,1.05,FALSE
1835,101,0.08,0,0.08,FALSE
1835,102,0,0,0,FALSE
1835,103,0,0,0,FALSE
1835,104,0,0,0,FALSE
1835,105,0,0,0,FALSE
1835,106,0,0,0,FALSE
1835,107,0,0,0,FALSE
1835,108,0,0,0,FALSE
1835,109,0,0,0,FALSE
1835,110,0,0,0,TRUE
1836,0,42524.59,43573.88,86098.47,FALSE
1836,1,40917.45,41354.42,82271.87,FALSE
1836,2,39764.4,40018.48,79782.87,FALSE
1836,3,37887.14,38060.57,75947.71,FALSE
1836,4,35596.21,36009.4,71605.6,FALSE
1836,5,34437.93,34958.39,69396.32,FALSE
1836,6,34362.95,34629.76,68992.71,FALSE
1836,7,34140.74,34097.64,68238.38,FALSE
1836,8,32901.52,32803.51,65705.04,FALSE
1836,9,31927.18,31873.78,63800.96,FALSE
1836,10,32749.15,32625.37,65374.52,FALSE
1836,11,33604.6,33604.41,67209.01,FALSE
1836,12,33478.13,33543.96,67022.09,FALSE
1836,13,33295.5,33427.4,66722.9,FALSE
1836,14,33441.7,33638.6,67080.31,FALSE
1836,15,33335,33458.97,66793.97,FALSE
1836,16,30928.8,30741.38,61670.18,FALSE
1836,17,29115.29,28842.83,57958.13,FALSE
1836,18,28407.48,27976.03,56383.51,FALSE
1836,19,27960.95,27439.56,55400.5,FALSE
1836,20,27248.17,26634.28,53882.44,FALSE
1836,21,26067.16,25412.69,51479.85,FALSE
1836,22,24520.22,23969.16,48489.38,FALSE
1836,23,24044.24,23375.23,47419.47,FALSE
1836,24,24138.6,23411.28,47549.88,FALSE
1836,25,23428.66,22768.61,46197.27,FALSE
1836,26,21891.33,21242.73,43134.05,FALSE
1836,27,20390.05,19756.15,40146.2,FALSE
1836,28,20880.02,20129.74,41009.76,FALSE
1836,29,21784.27,21010.84,42795.11,FALSE
1836,30,21763.75,21005.66,42769.42,FALSE
1836,31,21122.91,20226.8,41349.71,FALSE
1836,32,20612.34,19659.37,40271.7,FALSE
1836,33,21014.58,20003.99,41018.57,FALSE
1836,34,21050.85,20061.94,41112.79,FALSE
1836,35,19924.11,19172.9,39097.01,FALSE
1836,36,19546.61,18720.88,38267.49,FALSE
1836,37,19860.61,18825.77,38686.39,FALSE
1836,38,20339.61,19130.54,39470.15,FALSE
1836,39,20503.96,19072.14,39576.09,FALSE
1836,40,20120.69,18573.21,38693.9,FALSE
1836,41,19423.6,17776.82,37200.42,FALSE
1836,42,19142.05,17396.21,36538.26,FALSE
1836,43,18761.02,16999.38,35760.4,FALSE
1836,44,18033.04,16210.33,34243.37,FALSE
1836,45,16777.43,14923.72,31701.15,FALSE
1836,46,16184.6,13996.88,30181.48,FALSE
1836,47,16197.62,13737.1,29934.72,FALSE
1836,48,16298.49,13763.91,30062.4,FALSE
1836,49,16083.61,13472.8,29556.41,FALSE
1836,50,15805.18,13056.56,28861.74,FALSE
1836,51,14918.93,12169.96,27088.89,FALSE
1836,52,14096.38,11429.06,25525.44,FALSE
1836,53,13259.98,10788.42,24048.41,FALSE
1836,54,12646.13,10271.81,22917.94,FALSE
1836,55,12408.86,9993.33,22402.19,FALSE
1836,56,12704.26,10158.64,22862.9,FALSE
1836,57,12725.49,10143.19,22868.68,FALSE
1836,58,12398.3,9830.28,22228.58,FALSE
1836,59,11804.14,9272.01,21076.15,FALSE
1836,60,10990.82,8564.92,19555.74,FALSE
1836,61,10148.51,7814.72,17963.23,FALSE
1836,62,9724.62,7383.01,17107.63,FALSE
1836,63,8974.07,6710.06,15684.13,FALSE
1836,64,8484.3,6235.23,14719.53,FALSE
1836,65,8461.84,6133.74,14595.58,FALSE
1836,66,8153.58,5859.25,14012.83,FALSE
1836,67,7722.53,5482.94,13205.46,FALSE
1836,68,7216.88,5092.57,12309.45,FALSE
1836,69,6839.36,4808,11647.36,FALSE
1836,70,6450.27,4498.96,10949.23,FALSE
1836,71,5962.32,4117.81,10080.14,FALSE
1836,72,5522.45,3777.52,9299.97,FALSE
1836,73,5073.82,3420.52,8494.34,FALSE
1836,74,4582.28,3026.03,7608.3,FALSE
1836,75,4043.04,2649.06,6692.1,FALSE
1836,76,3579.25,2329.81,5909.07,FALSE
1836,77,3137.59,2005.52,5143.11,FALSE
1836,78,2745.25,1730.59,4475.85,FALSE
1836,79,2382.36,1473.65,3856.01,FALSE
1836,80,2178.52,1285.35,3463.87,FALSE
1836,81,1860.2,1069.56,2929.76,FALSE
1836,82,1568.73,878.26,2446.99,FALSE
1836,83,1294.29,707.06,2001.35,FALSE
1836,84,1060.27,563.9,1624.17,FALSE
1836,85,832.23,435.17,1267.4,FALSE
1836,86,622.08,320.91,942.99,FALSE
1836,87,460.27,234.34,694.61,FALSE
1836,88,329.44,166.16,495.6,FALSE
1836,89,224.54,111.88,336.42,FALSE
1836,90,146.16,71.21,217.37,FALSE
1836,91,92.42,42.3,134.73,FALSE
1836,92,57.72,23.76,81.48,FALSE
1836,93,36.4,13.75,50.15,FALSE
1836,94,23.94,8.73,32.67,FALSE
1836,95,15.49,6.06,21.55,FALSE
1836,96,9.34,4.34,13.68,FALSE
1836,97,5.79,3.04,8.82,FALSE
1836,98,3.87,2.02,5.89,FALSE
1836,99,2.4,0.76,3.16,FALSE
1836,100,0.82,0,0.82,FALSE
1836,101,0,0,0,FALSE
1836,102,0,0,0,FALSE
1836,103,0,0,0,FALSE
1836,104,0,0,0,FALSE
1836,105,0,0,0,FALSE
1836,106,0,0,0,FALSE
1836,107,0,0,0,FALSE
1836,108,0,0,0,FALSE
1836,109,0,0,0,FALSE
1836,110,0,0,0,TRUE
1837,0,41665.46,42762.71,84428.17,FALSE
1837,1,39540.42,39865.88,79406.3,FALSE
1837,2,39597.08,39902.54,79499.62,FALSE
1837,3,38867.29,39028.26,77895.55,FALSE
1837,4,36608.46,36972.05,73580.51,FALSE
1837,5,34552.36,35158.62,69710.98,FALSE
1837,6,33964.63,34351.72,68316.35,FALSE
1837,7,33930.55,34073.97,68004.51,FALSE
1837,8,33743.88,33584.91,67328.79,FALSE
1837,9,32537.25,32329.23,64866.49,FALSE
1837,10,31605.48,31439.88,63045.36,FALSE
1837,11,33195.8,33112.51,66308.31,FALSE
1837,12,34072.25,34113.97,68186.22,FALSE
1837,13,33954.09,34064.47,68018.55,FALSE
1837,14,33769.89,33951.35,67721.24,FALSE
1837,15,33916.04,34171.87,68087.91,FALSE
1837,16,32878.96,32817.51,65696.47,FALSE
1837,17,30491.1,30137.21,60628.31,FALSE
1837,18,28691.49,28261.87,56953.36,FALSE
1837,19,27987,27397.32,55384.33,FALSE
1837,20,27543.84,26854.94,54398.78,FALSE
1837,21,27151.71,26472.8,53624.51,FALSE
1837,22,25966.34,25237.82,51204.16,FALSE
1837,23,24417.71,23788.71,48206.41,FALSE
1837,24,23944.12,23195.68,47139.8,FALSE
1837,25,24036.63,23228.76,47265.39,FALSE
1837,26,23532.86,22816.8,46349.67,FALSE
1837,27,21975.79,21271.34,43247.13,FALSE
1837,28,20457.4,19769,40226.4,FALSE
1837,29,20945.34,20139.86,41085.2,FALSE
1837,30,21848.29,21015.23,42863.53,FALSE
1837,31,21398.26,20604.15,42002.42,FALSE
1837,32,20755.8,19823.5,40579.3,FALSE
1837,33,20243.23,19251,39494.23,FALSE
1837,34,20639.13,19588.45,40227.58,FALSE
1837,35,20671.33,19642.24,40313.56,FALSE
1837,36,19895.15,19018.64,38913.79,FALSE
1837,37,19515.1,18560.91,38076.02,FALSE
1837,38,19824.39,18654.81,38479.2,FALSE
1837,39,20295.5,18942.65,39238.15,FALSE
1837,40,20450.66,18868.47,39319.14,FALSE
1837,41,19538.15,18005.69,37543.85,FALSE
1837,42,18850.47,17212.2,36062.67,FALSE
1837,43,18571.41,16832.59,35404,FALSE
1837,44,18193.86,16436.86,34630.73,FALSE
1837,45,17478.07,15658.34,33136.41,FALSE
1837,46,16822.57,14827.77,31650.34,FALSE
1837,47,16226.04,13899.71,30125.75,FALSE
1837,48,16236.13,13638.71,29874.83,FALSE
1837,49,16328.13,13662.73,29990.86,FALSE
1837,50,16103.11,13371.6,29474.71,FALSE
1837,51,15125.99,12433.96,27559.94,FALSE
1837,52,14248.03,11561.93,25809.97,FALSE
1837,53,13436.24,10834.56,24270.8,FALSE
1837,54,12608.3,10199.71,22808.01,FALSE
1837,55,11999.9,9683.85,21683.75,FALSE
1837,56,12411.21,9914.64,22325.84,FALSE
1837,57,12700.94,10073.66,22774.6,FALSE
1837,58,12707.37,10045.56,22752.92,FALSE
1837,59,12359.85,9717.43,22077.28,FALSE
1837,60,11741.22,9142.43,20883.65,FALSE
1837,61,10636.64,8170.78,18807.41,FALSE
1837,62,9778.91,7415.87,17194.77,FALSE
1837,63,9336.34,6977.24,16313.58,FALSE
1837,64,8595.44,6323.92,14919.36,FALSE
1837,65,8118.13,5869.4,13987.53,FALSE
1837,66,8063.65,5791.44,13855.1,FALSE
1837,67,7744.66,5516.97,13261.63,FALSE
1837,68,7297.54,5136.61,12434.15,FALSE
1837,69,6765.78,4733.07,11498.85,FALSE
1837,70,6350.62,4425.64,10776.26,FALSE
1837,71,5976.88,4111.89,10088.77,FALSE
1837,72,5472,3723.97,9195.97,FALSE
1837,73,5019.35,3379.32,8398.67,FALSE
1837,74,4571.11,3028.44,7599.55,FALSE
1837,75,4096.75,2651.49,6748.24,FALSE
1837,76,3574.45,2305.97,5880.43,FALSE
1837,77,3131.14,2006.28,5137.42,FALSE
1837,78,2714.14,1703.48,4417.63,FALSE
1837,79,2348.36,1451.15,3799.51,FALSE
1837,80,2100.84,1237.83,3338.67,FALSE
1837,81,1815.3,1039.06,2854.35,FALSE
1837,82,1526.83,848.98,2375.81,FALSE
1837,83,1268.35,684.63,1952.97,FALSE
1837,84,1030.75,540.84,1571.6,FALSE
1837,85,829.46,422.16,1251.62,FALSE
1837,86,637.78,318.8,956.58,FALSE
1837,87,465.98,229.79,695.77,FALSE
1837,88,335.52,163.32,498.84,FALSE
1837,89,232.08,111.71,343.8,FALSE
1837,90,152.14,71.61,223.75,FALSE
1837,91,95.69,42.86,138.55,FALSE
1837,92,59.19,23.27,82.47,FALSE
1837,93,37.34,11.74,49.09,FALSE
1837,94,24.51,6.44,30.95,FALSE
1837,95,16.45,3.95,20.4,FALSE
1837,96,10.13,2.66,12.79,FALSE
1837,97,5.44,1.98,7.42,FALSE
1837,98,3.07,1.58,4.66,FALSE
1837,99,2.07,1.34,3.41,FALSE
1837,100,1.01,0.59,1.61,FALSE
1837,101,0.08,0,0.08,FALSE
1837,102,0,0,0,FALSE
1837,103,0,0,0,FALSE
1837,104,0,0,0,FALSE
1837,105,0,0,0,FALSE
1837,106,0,0,0,FALSE
1837,107,0,0,0,FALSE
1837,108,0,0,0,FALSE
1837,109,0,0,0,FALSE
1837,110,0,0,0,TRUE
1838,0,40562.82,41720.67,82283.49,FALSE
1838,1,38781.68,39078.17,77859.85,FALSE
1838,2,38864.14,39099.3,77963.44,FALSE
1838,3,39340.94,39584.04,78924.98,FALSE
1838,4,37505.21,37691.81,75197.02,FALSE
1838,5,35457.44,35844.66,71302.1,FALSE
1838,6,33929.27,34423.94,68353.21,FALSE
1838,7,33411.12,33689.43,67100.55,FALSE
1838,8,33423.31,33459.95,66883.26,FALSE
1838,9,33271.97,33008.86,66280.82,FALSE
1838,10,32104.91,31794.71,63899.62,FALSE
1838,11,31746.95,31620.35,63367.3,FALSE
1838,12,33365.57,33329.04,66694.61,FALSE
1838,13,34245.39,34344.8,68590.2,FALSE
1838,14,34127.34,34306.05,68433.39,FALSE
1838,15,33933.51,34196.84,68130.35,FALSE
1838,16,33422.33,33453.99,66876.32,FALSE
1838,17,32387.25,32117.46,64504.71,FALSE
1838,18,30017.32,29473.49,59490.81,FALSE
1838,19,28235.98,27620.08,55856.06,FALSE
1838,20,27536.7,26749.97,54286.67,FALSE
1838,21,27327.14,26576,53903.14,FALSE
1838,22,26935.46,26181.22,53116.68,FALSE
1838,23,25747.68,24937.72,50685.4,FALSE
1838,24,24202.15,23491.76,47693.91,FALSE
1838,25,23735.3,22907.97,46643.27,FALSE
1838,26,24056.28,23167.39,47223.67,FALSE
1838,27,23538.21,22743.06,46281.27,FALSE
1838,28,21961.17,21178.19,43139.36,FALSE
1838,29,20437.67,19672.63,40110.3,FALSE
1838,30,20934.84,20048.79,40983.63,FALSE
1838,31,21515.2,20644.69,42159.88,FALSE
1838,32,21067.08,20233.07,41300.15,FALSE
1838,33,20425.51,19451.66,39877.17,FALSE
1838,34,19910.52,18873.99,38784.51,FALSE
1838,35,20299.85,19207.75,39507.6,FALSE
1838,36,20637.57,19488.51,40126.07,FALSE
1838,37,19847.54,18853.06,38700.6,FALSE
1838,38,19458.48,18386.12,37844.6,FALSE
1838,39,19758.8,18464.74,38223.54,FALSE
1838,40,20218.2,18735.43,38953.62,FALSE
1838,41,19850.48,18266.79,38117.27,FALSE
1838,42,18944.21,17403.86,36348.07,FALSE
1838,43,18267.18,16619.76,34886.94,FALSE
1838,44,17994.91,16244.85,34239.76,FALSE
1838,45,17623.73,15856.69,33480.43,FALSE
1838,46,17533.47,15549.53,33083.01,FALSE
1838,47,16865.07,14710.49,31575.56,FALSE
1838,48,16258.65,13781.76,30040.41,FALSE
1838,49,16257.68,13519.66,29777.34,FALSE
1838,50,16331.52,13539.14,29870.66,FALSE
1838,51,15335.57,12672.45,28008.03,FALSE
1838,52,14376.4,11761.11,26137.51,FALSE
1838,53,13513.33,10907.52,24420.86,FALSE
1838,54,12722.24,10196.34,22918.57,FALSE
1838,55,11918.7,9572.15,21490.85,FALSE
1838,56,12059.27,9662.09,21721.36,FALSE
1838,57,12475.8,9889.3,22365.09,FALSE
1838,58,12762.41,10043.33,22805.73,FALSE
1838,59,12748.3,10000.08,22748.38,FALSE
1838,60,12369.42,9651.62,22021.04,FALSE
1838,61,11300.31,8659.5,19959.81,FALSE
1838,62,10187.21,7694.76,17881.97,FALSE
1838,63,9319.83,6943.77,16263.6,FALSE
1838,64,8868.68,6507.7,15376.38,FALSE
1838,65,8161.9,5892.32,14054.22,FALSE
1838,66,7658.24,5477.55,13135.79,FALSE
1838,67,7583.73,5390.49,12974.22,FALSE
1838,68,7257.18,5119.18,12376.36,FALSE
1838,69,6796.89,4740.29,11537.19,FALSE
1838,70,6243.72,4331.4,10575.12,FALSE
1838,71,5867.32,4036.9,9904.22,FALSE
1838,72,5474.12,3718.67,9192.79,FALSE
1838,73,4970.25,3336.22,8306.47,FALSE
1838,74,4521.25,2995.93,7517.18,FALSE
1838,75,4089.05,2656.69,6745.74,FALSE
1838,76,3604.74,2291.37,5896.11,FALSE
1838,77,3113.19,1967.25,5080.44,FALSE
1838,78,2694.29,1689.06,4383.35,FALSE
1838,79,2306.34,1412.94,3719.28,FALSE
1838,80,2037.35,1193.73,3231.07,FALSE
1838,81,1730.32,983.95,2714.27,FALSE
1838,82,1468.92,807.36,2276.28,FALSE
1838,83,1214.69,644.67,1859.36,FALSE
1838,84,993.16,508.7,1501.87,FALSE
1838,85,794.5,392.96,1187.46,FALSE
1838,86,627.63,299.6,927.23,FALSE
1838,87,469.84,219.75,689.58,FALSE
1838,88,333.37,153.99,487.36,FALSE
1838,89,232.17,106.26,338.43,FALSE
1838,90,154.2,70.13,224.33,FALSE
1838,91,97.68,43.63,141.31,FALSE
1838,92,59.75,25.38,85.13,FALSE
1838,93,37.19,13.4,50.59,FALSE
1838,94,24.68,6.59,31.27,FALSE
1838,95,16.88,3.35,20.22,FALSE
1838,96,11.38,1.53,12.91,FALSE
1838,97,6.8,0.69,7.48,FALSE
1838,98,3.35,0.49,3.85,FALSE
1838,99,1.67,0.62,2.29,FALSE
1838,100,1.04,0.62,1.67,FALSE
1838,101,0.4,0.09,0.49,FALSE
1838,102,0,0,0,FALSE
1838,103,0,0,0,FALSE
1838,104,0,0,0,FALSE
1838,105,0,0,0,FALSE
1838,106,0,0,0,FALSE
1838,107,0,0,0,FALSE
1838,108,0,0,0,FALSE
1838,109,0,0,0,FALSE
1838,110,0,0,0,TRUE
1839,0,40283.61,41515.01,81798.62,FALSE
1839,1,38667.62,38933.39,77601.01,FALSE
1839,2,38369.68,38542.39,76912.07,FALSE
1839,3,38827.71,38966.06,77793.76,FALSE
1839,4,37720.12,37918.18,75638.3,FALSE
1839,5,36090.5,36244.17,72334.68,FALSE
1839,6,34854.56,35183.36,70037.91,FALSE
1839,7,33392.14,33828.67,67220.81,FALSE
1839,8,32923.68,33144.69,66068.37,FALSE
1839,9,32964.04,32944.94,65908.99,FALSE
1839,10,32836.36,32519.1,65355.47,FALSE
1839,11,32155.52,31893.73,64049.25,FALSE
1839,12,31806.55,31733.94,63540.49,FALSE
1839,13,33437.36,33464.71,66902.07,FALSE
1839,14,34318.32,34492.17,68810.49,FALSE
1839,15,34193.12,34457.95,68651.07,FALSE
1839,16,33440.16,33484.09,66924.26,FALSE
1839,17,32923.6,32746.38,65669.98,FALSE
1839,18,31893.93,31425.24,63319.17,FALSE
1839,19,29545.42,28814.34,58359.75,FALSE
1839,20,27780.03,26974.79,54754.82,FALSE
1839,21,27314.59,26482.81,53797.4,FALSE
1839,22,27106.35,26299.2,53405.54,FALSE
1839,23,26715.88,25900.92,52616.79,FALSE
1839,24,25528.84,24655.93,50184.77,FALSE
1839,25,23986.65,23216.8,47203.45,FALSE
1839,26,23546.44,22637.96,46184.4,FALSE
1839,27,23861.91,22894.23,46756.14,FALSE
1839,28,23337.28,22463.92,45801.2,FALSE
1839,29,21757.13,20897.35,42654.49,FALSE
1839,30,20244.69,19405.76,39650.46,FALSE
1839,31,20598.77,19673.58,40272.35,FALSE
1839,32,21164.02,20248.44,41412.45,FALSE
1839,33,20718.2,19836.97,40555.17,FALSE
1839,34,20076.28,19053.24,39129.53,FALSE
1839,35,19560.75,18474.13,38034.88,FALSE
1839,36,20311.81,19116.58,39428.39,FALSE
1839,37,20642.84,19388.76,40031.6,FALSE
1839,38,19834.49,18737.79,38572.28,FALSE
1839,39,19436.11,18262.25,37698.36,FALSE
1839,40,19725.87,18330.03,38055.9,FALSE
1839,41,19691.73,18188.18,37879.91,FALSE
1839,42,19322.94,17718.11,37041.05,FALSE
1839,43,18424.3,16858.95,35283.25,FALSE
1839,44,17762.15,16085.99,33848.14,FALSE
1839,45,17498.28,15714.93,33213.21,FALSE
1839,46,17685.95,15753.73,33439.68,FALSE
1839,47,17591.46,15437.37,33028.82,FALSE
1839,48,16908.01,14587.96,31495.97,FALSE
1839,49,16289.36,13656.26,29945.62,FALSE
1839,50,16275.41,13390.92,29666.33,FALSE
1839,51,15598.03,12869.21,28467.24,FALSE
1839,52,14623.08,12030.03,26653.11,FALSE
1839,53,13683.15,11144,24827.14,FALSE
1839,54,12839.85,10311.4,23151.26,FALSE
1839,55,12070.32,9619.62,21689.94,FALSE
1839,56,12032.8,9604.89,21637.69,FALSE
1839,57,12173.65,9693.08,21866.73,FALSE
1839,58,12592,9918.64,22510.64,FALSE
1839,59,12870.74,10065.76,22936.5,FALSE
1839,60,12832.83,10002.99,22835.82,FALSE
1839,61,11858.06,9107.7,20965.76,FALSE
1839,62,10788.71,8130.23,18918.94,FALSE
1839,63,9682.44,7184.19,16866.62,FALSE
1839,64,8818.79,6448.16,15266.95,FALSE
1839,65,8367.87,6023.29,14391.17,FALSE
1839,66,7640.21,5457.13,13097.34,FALSE
1839,67,7150.83,5061.51,12212.34,FALSE
1839,68,7052.64,4964.19,12016.83,FALSE
1839,69,6717.97,4695.69,11413.66,FALSE
1839,70,6249.88,4320.02,10569.91,FALSE
1839,71,5741.35,3933.95,9675.31,FALSE
1839,72,5350.65,3635.72,8986.38,FALSE
1839,73,4955.27,3323.72,8278.99,FALSE
1839,74,4465.68,2956.96,7422.64,FALSE
1839,75,4029.54,2630.56,6660.1,FALSE
1839,76,3602.24,2288.59,5890.82,FALSE
1839,77,3143.6,1948.4,5092,FALSE
1839,78,2682.51,1650.9,4333.42,FALSE
1839,79,2290.64,1398.36,3689,FALSE
1839,80,2030.39,1183.66,3214.05,FALSE
1839,81,1698.45,964.24,2662.68,FALSE
1839,82,1416.61,780.75,2197.36,FALSE
1839,83,1180.25,627.78,1808.02,FALSE
1839,84,959.25,490.85,1450.1,FALSE
1839,85,772.07,379.03,1151.11,FALSE
1839,86,609.26,286.64,895.89,FALSE
1839,87,471.13,212.06,683.19,FALSE
1839,88,342,150.23,492.23,FALSE
1839,89,235.13,102.12,337.25,FALSE
1839,90,158.33,68.63,226.96,FALSE
1839,91,101.97,44.68,146.65,FALSE
1839,92,63.09,27.9,91,FALSE
1839,93,38.54,16.75,55.29,FALSE
1839,94,25.07,9.26,34.33,FALSE
1839,95,17.62,4.52,22.14,FALSE
1839,96,12.53,1.99,14.51,FALSE
1839,97,8.85,0.56,9.4,FALSE
1839,98,5.47,0.01,5.49,FALSE
1839,99,2.56,0,2.56,FALSE
1839,100,0.9,0,0.9,FALSE
1839,101,0.42,0,0.42,FALSE
1839,102,0.06,0,0.06,FALSE
1839,103,0,0,0,FALSE
1839,104,0,0,0,FALSE
1839,105,0,0,0,FALSE
1839,106,0,0,0,FALSE
1839,107,0,0,0,FALSE
1839,108,0,0,0,FALSE
1839,109,0,0,0,FALSE
1839,110,0,0,0,TRUE
1840,0,41247.57,42526.65,83774.22,FALSE
1840,1,38600.3,38813.12,77413.42,FALSE
1840,2,38283.99,38434.38,76718.38,FALSE
1840,3,38288.09,38387.32,76675.41,FALSE
1840,4,37124.63,37284.18,74408.81,FALSE
1840,5,36181,36415.67,72596.67,FALSE
1840,6,35436.47,35571.4,71007.87,FALSE
1840,7,34246.25,34552.29,68798.54,FALSE
1840,8,32834.23,33245.42,66079.65,FALSE
1840,9,32400.59,32597.73,64998.31,FALSE
1840,10,32459.67,32419.23,64878.9,FALSE
1840,11,33157.23,32858.99,66016.22,FALSE
1840,12,32482.22,32239.74,64721.96,FALSE
1840,13,32125.19,32079.54,64204.74,FALSE
1840,14,33771.68,33832.4,67604.08,FALSE
1840,15,34657.52,34874.39,69531.92,FALSE
1840,16,33828.33,33867.61,67695.94,FALSE
1840,17,33071.48,32897.82,65969.3,FALSE
1840,18,32549.95,32158.12,64708.07,FALSE
1840,19,31526.81,30846.17,62372.98,FALSE
1840,20,29194.92,28257.76,57452.68,FALSE
1840,21,27631.05,26796.09,54427.14,FALSE
1840,22,27165.25,26295.6,53460.85,FALSE
1840,23,26958.69,26110.61,53069.29,FALSE
1840,24,26566.48,25710.8,52277.29,FALSE
1840,25,25374.88,24464.76,49839.64,FALSE
1840,26,23803.12,22981.81,46784.93,FALSE
1840,27,23363,22408.04,45771.04,FALSE
1840,28,23677.43,22663.3,46340.73,FALSE
1840,29,23150.06,22231.89,45381.95,FALSE
1840,30,21573.32,20668.84,42242.16,FALSE
1840,31,19781.68,18925.61,38707.29,FALSE
1840,32,20132.8,19186.8,39319.6,FALSE
1840,33,20677.19,19735.75,40412.94,FALSE
1840,34,20234.37,19323.35,39557.72,FALSE
1840,35,19594.38,18540.31,38134.7,FALSE
1840,36,19495.24,18353.15,37848.38,FALSE
