"Year","Age","OpenInterval","Female1","Male1","Total1","Female2","Male2","Total2"
1834,46,FALSE,16045.99,13856.64,29902.63,16163.32,13891.05,30054.37
1834,47,FALSE,15677.24,13386.26,29063.5,16114.21,13795.91,29910.12
1834,48,FALSE,15508.98,13044.56,28553.54,15748.34,13329.54,29077.88
1834,49,FALSE,15252.26,12603.78,27856.04,15567.47,12972.74,28540.21
1834,50,FALSE,15061.36,12429.79,27491.15,15306.38,12528.29,27834.67
1834,51,FALSE,14088.93,11703.47,25792.4,14574.56,11943.8,26518.36
1834,52,FALSE,13807.73,11363.56,25171.29,13618.3,11231.45,24849.75
1834,53,FALSE,13671.97,11164,24835.97,13329.23,10888.67,24217.9
1834,54,FALSE,13417,10898.18,24315.18,13188.04,10689.29,23877.33
1834,55,FALSE,13008.04,10529.76,23537.8,12925.43,10421.22,23346.65
1834,56,FALSE,12494.81,10031.85,22526.66,12835.37,10321.11,23156.48
1834,57,FALSE,11874.19,9442.42,21316.61,12315.13,9820.32,22135.45
1834,58,FALSE,10919.23,8658.15,19577.38,11688.73,9226.27,20915
1834,59,FALSE,10545.23,8282.82,18828.05,10728.35,8435.58,19163.93
1834,60,FALSE,10477.06,8146.2,18623.26,10342.91,8047.83,18390.74
1834,61,FALSE,9238.96,7061.99,16300.95,10052.08,7729.77,17781.85
1834,62,FALSE,9464.32,7119.46,16583.78,8858.76,6694.56,15553.32
1834,63,FALSE,9341.89,6942.62,16284.51,9047.47,6726.96,15774.43
1834,64,FALSE,9008.77,6587.73,15596.5,8906.29,6548.87,15455.16
1834,65,FALSE,8526.54,6171.29,14697.83,8562.15,6202.45,14764.6
1834,66,FALSE,8023.25,5794.12,13817.37,8119.16,5816.73,13935.89
1834,67,FALSE,7873.3,5649.92,13523.22,7602.82,5439.62,13042.44
1834,68,FALSE,7352.04,5231.47,12583.51,7428.34,5284.37,12712.71
1834,69,FALSE,6869.87,4862.7,11732.57,6907.03,4869.33,11776.36
1834,70,FALSE,6502.28,4562.14,11064.42,6422.69,4495.21,10917.9
1834,71,FALSE,6007.78,4161.46,10169.24,6049.56,4191.56,10241.12
1834,72,FALSE,5497.91,3741.44,9239.35,5558.84,3794.42,9353.26
1834,73,FALSE,4871.66,3344.05,8215.71,5053.98,3383.19,8437.17
1834,74,FALSE,4455.36,2990.91,7446.27,4443.43,3003.12,7446.55
1834,75,FALSE,3919.36,2621.86,6541.22,4030.92,2668.21,6699.13
1834,76,FALSE,3581.88,2358.2,5940.08,3497.01,2297.99,5795
1834,77,FALSE,3110.1,2007.62,5117.72,3170.01,2053.88,5223.89
1834,78,FALSE,2837.78,1768.72,4606.5,2727.12,1728.21,4455.33
1834,79,FALSE,2431.38,1519.6,3950.98,2456.44,1496.21,3952.65
1834,80,FALSE,2190.28,1314.84,3505.12,2188.91,1297.42,3486.33
1834,81,FALSE,1860.62,1097.84,2958.46,1860.9,1092.02,2952.92
1834,82,FALSE,1596.19,929.01,2525.2,1556.5,894.78,2451.28
1834,83,FALSE,1248.78,721.19,1969.97,1308.9,740.31,2049.21
1834,84,FALSE,965.4,545.99,1511.39,1003.15,561.55,1564.7
1834,85,FALSE,740.88,411.43,1152.31,760.91,415.7,1176.61
1834,86,FALSE,545.96,296.05,842.01,573.83,307.34,881.17
1834,87,FALSE,392.24,206.87,599.11,414.3,216.12,630.42
1834,88,FALSE,277.06,141.25,418.31,290.81,147.03,437.84
1834,89,FALSE,195.19,94.5,289.69,200.71,97.4,298.11
1834,90,FALSE,135.32,62.84,198.16,138.57,62.56,201.13
1834,91,FALSE,93.18,41.7,134.88,95.13,40.37,135.5
1834,92,FALSE,62.69,27.09,89.78,65.75,26.52,92.27
1834,93,FALSE,39.53,16.24,55.77,45.03,17.5,62.53
1834,94,FALSE,22.58,8.75,31.33,28.64,10.55,39.19
1834,95,FALSE,12.1,5.28,17.38,15.62,5.36,20.98
1834,96,FALSE,6.68,2.93,9.61,7.46,3.26,10.72
1834,97,FALSE,3.87,0.54,4.41,3.62,1.83,5.45
1834,98,FALSE,2.5,0.69,3.19,1.95,0.07,2.02
1834,99,FALSE,2.51,0.44,2.95,1.31,0.57,1.88
1834,100,FALSE,1.29,0,1.29,1.12,0.43,1.55
1834,101,FALSE,0.8,0,0.8,0,0,0
1834,102,FALSE,0,0,0,0,0,0
1834,103,FALSE,0,0,0,0,0,0
1834,104,FALSE,0,0,0,0,0,0
1834,105,FALSE,0,0,0,0,0,0
1834,106,FALSE,0,0,0,0,0,0
1834,107,FALSE,0,0,0,0,0,0
1834,108,FALSE,0,0,0,0,0,0
1834,109,FALSE,0,0,0,0,0,0
1834,110,TRUE,0,0,0,0,0,0
1835,0,FALSE,43001,43939,86940,42515.5,43484.5,86000
1835,1,FALSE,40391.09,40678.44,81069.53,41453.33,41941.67,83395
1835,2,FALSE,37658.91,37986.56,75645.47,39666.17,39881.33,79547.5
1835,3,FALSE,37473.99,37651.95,75125.94,37253.14,37538.02,74791.16
1835,4,FALSE,36605.51,36941.55,73547.06,35342.36,35658.98,71001.34
1835,5,FALSE,34544.87,34872.72,69417.59,34668.11,35149.83,69817.94
1835,6,FALSE,34400.61,34354.41,68755.02,34334.86,34532.4,68867.26
1835,7,FALSE,32017.59,32192.72,64210.31,34199.54,34035.94,68235.48
1835,8,FALSE,32388.29,32403.9,64792.19,31832.21,31904.92,63737.13
1835,9,FALSE,33589.14,33634.25,67223.39,32228.28,32142.42,64370.7
1835,10,FALSE,32652.01,32618.25,65270.26,33444.19,33383.18,66827.37
1835,11,FALSE,32633.29,32694.32,65327.61,33183.62,33166.93,66350.55
1835,12,FALSE,32251.39,32354.56,64605.95,33185.73,33261.84,66447.57
1835,13,FALSE,32915.67,33108.94,66024.61,32801.6,32918.42,65720.02
1835,14,FALSE,32015.64,31973.92,63989.56,33488.37,33694.12,67182.49
1835,15,FALSE,30168.95,30060.04,60228.99,32569.75,32533.61,65103.36
1835,16,FALSE,29313.63,29178.2,58491.83,29764.04,29569.86,59333.9
1835,17,FALSE,28741.29,28311.36,57052.65,28914.1,28692.71,57606.81
1835,18,FALSE,28415.77,28102.4,56518.17,28343.74,27828.47,56172.21
1835,19,FALSE,27306.36,26703.5,54009.86,28020.38,27617.35,55637.73
1835,20,FALSE,25472.14,24901.31,50373.45,26914.3,26220.49,53134.79
1835,21,FALSE,23982.16,23493.51,47475.67,25313.93,24753.16,50067.09
1835,22,FALSE,24518.85,23718.35,48237.2,23826.74,23344.28,47171.02
1835,23,FALSE,24169.14,23569.57,47738.71,24364.68,23569.56,47934.24
1835,24,FALSE,23109.2,22446.27,45555.47,24009.36,23414.51,47423.87
1835,25,FALSE,20919.85,20350.88,41270.73,22950.18,22291.84,45242.02
1835,26,FALSE,20112.87,19510.09,39622.96,20772.91,20176.33,40949.24
1835,27,FALSE,21902.9,21094.32,42997.22,19975.64,19350.01,39325.65
1835,28,FALSE,21943.72,21303.9,43247.62,21750.32,20916.86,42667.18
1835,29,FALSE,21879.16,21100.31,42979.47,21787.46,21121.47,42908.93
1835,30,FALSE,21314.02,20325.49,41639.51,21716.08,20913.87,42629.95
1835,31,FALSE,21131.54,20191.69,41323.23,20884.22,19926.29,40810.51
1835,32,FALSE,22144.23,21044.86,43189.09,20697.28,19785.11,40482.39
1835,33,FALSE,21221.7,20335.8,41557.5,21694.08,20622.56,42316.64
1835,34,FALSE,19864.51,19263.16,39127.67,20777.33,19910.68,40688.01
1835,35,FALSE,19488.62,18688.67,38177.29,19439.38,18847.8,38287.18
1835,36,FALSE,19939.72,19068.68,39008.4,19614.22,18688.32,38302.54
1835,37,FALSE,20453.95,19325.15,39779.1,20062.71,19058.95,39121.66
1835,38,FALSE,20272.35,18970.39,39242.74,20582.55,19314.4,39896.95
1835,39,FALSE,19726.36,18365.61,38091.97,20392.63,18949.53,39342.16
1835,40,FALSE,19967.04,18149.45,38116.49,19830.07,18332.76,38162.83
1835,41,FALSE,19679.76,17989.08,37668.84,19553.27,17731.95,37285.22
1835,42,FALSE,19215,17368.98,36583.98,19258.33,17563.79,36822.12
1835,43,FALSE,18196.03,16387.34,34583.37,18799.99,16952.17,35752.16
1835,44,FALSE,16661.17,14770.14,31431.31,17785.84,15969.83,33755.67
1835,45,FALSE,15914.65,13733.76,29648.41,16278.55,14381.43,30659.98
1835,46,FALSE,16163.32,13891.05,30054.37,16049,13709.72,29758.72
1835,47,FALSE,16114.21,13795.91,29910.12,16300.4,13864.45,30164.85
1835,48,FALSE,15748.34,13329.54,29077.88,16246.49,13759.01,30005.5
1835,49,FALSE,15567.47,12972.74,28540.21,15881.06,13292.39,29173.45
1835,50,FALSE,15306.38,12528.29,27834.67,15687.13,12914.69,28601.82
1835,51,FALSE,14574.56,11943.8,26518.36,14751.59,11991.89,26743.48
1835,52,FALSE,13618.3,11231.45,24849.75,14025.38,11410.33,25435.71
1835,53,FALSE,13329.23,10888.67,24217.9,13087.92,10712.69,23800.61
1835,54,FALSE,13188.04,10689.29,23877.33,12788.48,10366.89,23155.37
1835,55,FALSE,12925.43,10421.22,23346.65,12637.14,10168.43,22805.57
1835,56,FALSE,12835.37,10321.11,23156.48,12800.83,10253.05,23053.88
1835,57,FALSE,12315.13,9820.32,22135.45,12695.8,10145.55,22841.35
1835,58,FALSE,11688.73,9226.27,20915,12162.99,9641.53,21804.52
1835,59,FALSE,10728.35,8435.58,19163.93,11525.24,9041.94,20567.18
1835,60,FALSE,10342.91,8047.83,18390.74,10553.72,8243.15,18796.87
1835,61,FALSE,10052.08,7729.77,17781.85,10024.06,7710.33,17734.39
1835,62,FALSE,8858.76,6694.56,15553.32,9719.3,7385.8,17105.1
1835,63,FALSE,9047.47,6726.96,15774.43,8557.23,6389.04,14946.27
1835,64,FALSE,8906.29,6548.87,15455.16,8708.18,6394.19,15102.37
1835,65,FALSE,8562.15,6202.45,14764.6,8550.17,6210.69,14760.86
1835,66,FALSE,8119.16,5816.73,13935.89,8159.1,5848.72,14007.82
1835,67,FALSE,7602.82,5439.62,13042.44,7702.55,5461.66,13164.21
1835,68,FALSE,7428.34,5284.37,12712.71,7172.92,5078.73,12251.65
1835,69,FALSE,6907.03,4869.33,11776.36,6968.75,4907.2,11875.95
1835,70,FALSE,6422.69,4495.21,10917.9,6440.08,4492.48,10932.56
1835,71,FALSE,6049.56,4191.56,10241.12,5967.09,4136.01,10103.1
1835,72,FALSE,5558.84,3794.42,9353.26,5577.27,3823.36,9400.63
1835,73,FALSE,5053.98,3383.19,8437.17,5087.53,3428.74,8516.27
1835,74,FALSE,4443.43,3003.12,7446.55,4588.54,3023.41,7611.95
1835,75,FALSE,4030.92,2668.21,6699.13,3999.26,2657.27,6656.53
1835,76,FALSE,3497.01,2297.99,5795,3616.61,2341.34,5957.95
1835,77,FALSE,3170.01,2053.88,5223.89,3113.01,1993.37,5106.38
1835,78,FALSE,2727.12,1728.21,4455.33,2795.62,1765.05,4560.67
1835,79,FALSE,2456.44,1496.21,3952.65,2379.5,1465.47,3844.97
1835,80,FALSE,2188.91,1297.42,3486.33,2182.33,1293.29,3475.62
1835,81,FALSE,1860.9,1092.02,2952.92,1877.42,1075.27,2952.69
1835,82,FALSE,1556.5,894.78,2451.28,1573.62,883.84,2457.46
1835,83,FALSE,1308.9,740.31,2049.21,1298.08,707.76,2005.84
1835,84,FALSE,1003.15,561.55,1564.7,1073.92,573.16,1647.08
1835,85,FALSE,760.91,415.7,1176.61,811.95,429.43,1241.38
1835,86,FALSE,573.83,307.34,881.17,611.06,318.23,929.29
1835,87,FALSE,414.3,216.12,630.42,454.78,235.4,690.18
1835,88,FALSE,290.81,147.03,437.84,322.02,165.33,487.35
1835,89,FALSE,200.71,97.4,298.11,218.91,111.32,330.23
1835,90,FALSE,138.57,62.56,201.13,142.85,70.94,213.79
1835,91,FALSE,95.13,40.37,135.5,91.93,42.33,134.26
1835,92,FALSE,65.75,26.52,92.27,57.99,25.05,83.04
1835,93,FALSE,45.03,17.5,62.53,37.34,15.5,52.84
1835,94,FALSE,28.64,10.55,39.19,24.58,10.16,34.74
1835,95,FALSE,15.62,5.36,20.98,15.23,7.19,22.42
1835,96,FALSE,7.46,3.26,10.72,9.07,4.86,13.93
1835,97,FALSE,3.62,1.83,5.45,5.87,3.26,9.13
1835,98,FALSE,1.95,0.07,2.02,3.62,1.83,5.45
1835,99,FALSE,1.31,0.57,1.88,1.95,0.07,2.02
1835,100,FALSE,1.12,0.43,1.55,0.42,0,0.42
1835,101,FALSE,0,0,0,0,0,0
1835,102,FALSE,0,0,0,0,0,0
1835,103,FALSE,0,0,0,0,0,0
1835,104,FALSE,0,0,0,0,0,0
1835,105,FALSE,0,0,0,0,0,0
1835,106,FALSE,0,0,0,0,0,0
1835,107,FALSE,0,0,0,0,0,0
1835,108,FALSE,0,0,0,0,0,0
1835,109,FALSE,0,0,0,0,0,0
1835,110,TRUE,0,0,0,0,0,0
1836,0,FALSE,42515.5,43484.5,86000,41801.5,42821,84622.5
1836,1,FALSE,41453.33,41941.67,83395,40309.81,40688.53,80998.34
1836,2,FALSE,39666.17,39881.33,79547.5,39858.69,40149.47,80008.16
1836,3,FALSE,37253.14,37538.02,74791.16,38511.36,38572.01,77083.37
1836,4,FALSE,35342.36,35658.98,71001.34,35848.14,36357.49,72205.63
1836,5,FALSE,34668.11,35149.83,69817.94,34210.71,34768.39,68979.1
1836,6,FALSE,34334.86,34532.4,68867.26,34393.28,34727.95,69121.23
1836,7,FALSE,34199.54,34035.94,68235.48,34081.62,34157.89,68239.51
1836,8,FALSE,31832.21,31904.92,63737.13,33969.58,33700.11,67669.69
1836,9,FALSE,32228.28,32142.42,64370.7,31628.81,31606.66,63235.47
1836,10,FALSE,33444.19,33383.18,66827.37,32056.97,31868.91,63925.88
1836,11,FALSE,33183.62,33166.93,66350.55,34026.29,34041.65,68067.94
1836,12,FALSE,33185.73,33261.84,66447.57,33773.05,33827.46,67600.51
1836,13,FALSE,32801.6,32918.42,65720.02,33790.43,33936.53,67726.96
1836,14,FALSE,33488.37,33694.12,67182.49,33396.27,33583.45,66979.72
1836,15,FALSE,32569.75,32533.61,65103.36,34100.65,34384.61,68485.26
1836,16,FALSE,29764.04,29569.86,59333.9,32095.05,31914.23,64009.28
1836,17,FALSE,28914.1,28692.71,57606.81,29318.32,28994.73,58313.05
1836,18,FALSE,28343.74,27828.47,56172.21,28472.63,28124.72,56597.35
1836,19,FALSE,28020.38,27617.35,55637.73,27903.85,27264.21,55168.06
1836,20,FALSE,26914.3,26220.49,53134.79,27582.7,27047.26,54629.96
1836,21,FALSE,25313.93,24753.16,50067.09,26819.71,26069.67,52889.38
1836,22,FALSE,23826.74,23344.28,47171.02,25213.95,24592.79,49806.74
1836,23,FALSE,24364.68,23569.56,47934.24,23726.9,23182.75,46909.65
1836,24,FALSE,24009.36,23414.51,47423.87,24269.74,23408.53,47678.27
1836,25,FALSE,22950.18,22291.84,45242.02,23906.9,23243.33,47150.23
1836,26,FALSE,20772.91,20176.33,40949.24,23007.66,22304.43,45312.09
1836,27,FALSE,19975.64,19350.01,39325.65,20807.6,20164.2,40971.8
1836,28,FALSE,21750.32,20916.86,42667.18,20011.12,19342.35,39353.47
1836,29,FALSE,21787.46,21121.47,42908.93,21782.21,20898.67,42680.88
1836,30,FALSE,21716.08,20913.87,42629.95,21812.88,21097.84,42910.72
1836,31,FALSE,20884.22,19926.29,40810.51,21362.77,20526.9,41889.67
1836,32,FALSE,20697.28,19785.11,40482.39,20528.09,19532.75,40060.84
1836,33,FALSE,21694.08,20622.56,42316.64,20336.45,19385.1,39721.55
1836,34,FALSE,20777.33,19910.68,40688.01,21324.31,20211.41,41535.72
1836,35,FALSE,19439.38,18847.8,38287.18,20409.47,19497.92,39907.39
1836,36,FALSE,19614.22,18688.32,38302.54,19482.99,18757.22,38240.21
1836,37,FALSE,20062.71,19058.95,39121.66,19661.14,18594.77,38255.91
1836,38,FALSE,20582.55,19314.4,39896.95,20098.96,18948.27,39047.23
1836,39,FALSE,20392.63,18949.53,39342.16,20616.93,19195.33,39812.26
1836,40,FALSE,19830.07,18332.76,38162.83,20410.94,18813.35,39224.29
1836,41,FALSE,19553.27,17731.95,37285.22,19297.12,17824.81,37121.93
1836,42,FALSE,19258.33,17563.79,36822.12,19027.86,17230.84,36258.7
1836,43,FALSE,18799.99,16952.17,35752.16,18724.94,17050.38,35775.32
1836,44,FALSE,17785.84,15969.83,33755.67,18279.15,16449.12,34728.27
1836,45,FALSE,16278.55,14381.43,30659.98,17276.49,15466.39,32742.88
1836,46,FALSE,16049,13709.72,29758.72,16323.23,14287.95,30611.18
1836,47,FALSE,16300.4,13864.45,30164.85,16097.82,13613.94,29711.76
1836,48,FALSE,16246.49,13759.01,30005.5,16350.48,13768.91,30119.39
1836,49,FALSE,15881.06,13292.39,29173.45,16288.98,13656.8,29945.78
1836,50,FALSE,15687.13,12914.69,28601.82,15924.14,13199.39,29123.53
1836,51,FALSE,14751.59,11991.89,26743.48,15088.61,12350.48,27439.09
1836,52,FALSE,14025.38,11410.33,25435.71,14168.23,11449.56,25617.79
1836,53,FALSE,13087.92,10712.69,23800.61,13435.71,10868.75,24304.46
1836,54,FALSE,12788.48,10366.89,23155.37,12507.32,10180.82,22688.14
1836,55,FALSE,12637.14,10168.43,22805.57,12185.08,9822.81,22007.89
1836,56,FALSE,12800.83,10253.05,23053.88,12610.91,10067.85,22678.76
1836,57,FALSE,12695.8,10145.55,22841.35,12756.3,10141.41,22897.71
1836,58,FALSE,12162.99,9641.53,21804.52,12634.61,10019.77,22654.38
1836,59,FALSE,11525.24,9041.94,20567.18,12085.6,9504.67,21590.27
1836,60,FALSE,10553.72,8243.15,18796.87,11434.69,8892.08,20326.77
1836,61,FALSE,10024.06,7710.33,17734.39,10275.45,7920.71,18196.16
1836,62,FALSE,9719.3,7385.8,17105.1,9723.09,7373.27,17096.36
1836,63,FALSE,8557.23,6389.04,14946.27,9400.7,7039.43,16440.13
1836,64,FALSE,8708.18,6394.19,15102.37,8269.57,6083.51,14353.08
1836,65,FALSE,8550.17,6210.69,14760.86,8380,6061.15,14441.15
1836,66,FALSE,8159.1,5848.72,14007.82,8154.08,5873.32,14027.4
1836,67,FALSE,7702.55,5461.66,13164.21,7749.02,5508.76,13257.78
1836,68,FALSE,7172.92,5078.73,12251.65,7269.7,5112.03,12381.73
1836,69,FALSE,6968.75,4907.2,11875.95,6714.2,4710.75,11424.95
1836,70,FALSE,6440.08,4492.48,10932.56,6467.15,4509.7,10976.85
1836,71,FALSE,5967.09,4136.01,10103.1,5967.71,4105.72,10073.43
1836,72,FALSE,5577.27,3823.36,9400.63,5476.32,3736.62,9212.94
1836,73,FALSE,5087.53,3428.74,8516.27,5068.59,3417.07,8485.66
1836,74,FALSE,4588.54,3023.41,7611.95,4583.23,3032.88,7616.11
1836,75,FALSE,3999.26,2657.27,6656.53,4096.89,2646.14,6743.03
1836,76,FALSE,3616.61,2341.34,5957.95,3546.04,2321.03,5867.07
1836,77,FALSE,3113.01,1993.37,5106.38,3169.77,2021.8,5191.57
1836,78,FALSE,2795.62,1765.05,4560.67,2701.11,1699.65,4400.76
1836,79,FALSE,2379.5,1465.47,3844.97,2397.19,1488.38,3885.57
1836,80,FALSE,2182.33,1293.29,3475.62,2182.57,1281.79,3464.36
1836,81,FALSE,1877.42,1075.27,2952.69,1848.88,1066.37,2915.25
1836,82,FALSE,1573.62,883.84,2457.46,1568.09,874.62,2442.71
1836,83,FALSE,1298.08,707.76,2005.84,1295.34,708.41,2003.75
1836,84,FALSE,1073.92,573.16,1647.08,1053.17,557.67,1610.84
1836,85,FALSE,811.95,429.43,1241.38,854.15,441.2,1295.35
1836,86,FALSE,611.06,318.23,929.29,634.35,323.66,958.01
1836,87,FALSE,454.78,235.4,690.18,467.98,234.09,702.07
1836,88,FALSE,322.02,165.33,487.35,338.6,167.63,506.23
1836,89,FALSE,218.91,111.32,330.23,231.51,112.93,344.44
1836,90,FALSE,142.85,70.94,213.79,150.16,71.67,221.83
1836,91,FALSE,91.93,42.33,134.26,93.41,42.41,135.82
1836,92,FALSE,57.99,25.05,83.04,57.78,22.56,80.34
1836,93,FALSE,37.34,15.5,52.84,35.67,12.06,47.73
1836,94,FALSE,24.58,10.16,34.74,23.43,7.33,30.76
1836,95,FALSE,15.23,7.19,22.42,15.79,4.91,20.7
1836,96,FALSE,9.07,4.86,13.93,9.64,3.81,13.45
1836,97,FALSE,5.87,3.26,9.13,5.72,2.81,8.53
1836,98,FALSE,3.62,1.83,5.45,4.13,2.21,6.34
1836,99,FALSE,1.95,0.07,2.02,2.86,1.44,4.3
1836,100,FALSE,0.42,0,0.42,1.16,0,1.16
1836,101,FALSE,0,0,0,0,0,0
1836,102,FALSE,0,0,0,0,0,0
1836,103,FALSE,0,0,0,0,0,0
1836,104,FALSE,0,0,0,0,0,0
1836,105,FALSE,0,0,0,0,0,0
1836,106,FALSE,0,0,0,0,0,0
1836,107,FALSE,0,0,0,0,0,0
1836,108,FALSE,0,0,0,0,0,0
1836,109,FALSE,0,0,0,0,0,0
1836,110,TRUE,0,0,0,0,0,0
1837,0,FALSE,41801.5,42821,84622.5,40726,41809,82535
1837,1,FALSE,40309.81,40688.53,80998.34,38672.67,38930.72,77603.39
1837,2,FALSE,39858.69,40149.47,80008.16,39335.83,39653.28,78989.11
1837,3,FALSE,38511.36,38572.01,77083.37,39221.74,39481.08,78702.82
1837,4,FALSE,35848.14,36357.49,72205.63,37362.76,37578.92,74941.68
1837,5,FALSE,34210.71,34768.39,68979.1,34894.79,35548.1,70442.89
1837,6,FALSE,34393.28,34727.95,69121.23,33539.84,33977.52,67517.36
1837,7,FALSE,34081.62,34157.89,68239.51,33782.32,33991.25,67773.57
1837,8,FALSE,33969.58,33700.11,67669.69,33518.25,33468.55,66986.8
1837,9,FALSE,31628.81,31606.66,63235.47,33444.8,33050.08,66494.88
1837,10,FALSE,32056.97,31868.91,63925.88,31158.8,31014.01,62172.81
1837,11,FALSE,34026.29,34041.65,68067.94,32368.48,32185.1,64553.58
1837,12,FALSE,33773.05,33827.46,67600.51,34372.46,34400.41,68772.87
1837,13,FALSE,33790.43,33936.53,67726.96,34120.78,34194.34,68315.12
1837,14,FALSE,33396.27,33583.45,66979.72,34144.97,34319.64,68464.61
1837,15,FALSE,34100.65,34384.61,68485.26,33733.16,33960.67,67693.83
1837,16,FALSE,32095.05,31914.23,64009.28,33663.63,33721.35,67384.98
1837,17,FALSE,29318.32,28994.73,58313.05,31666.04,31281.53,62947.57
1837,18,FALSE,28472.63,28124.72,56597.35,28912.95,28401.4,57314.35
1837,19,FALSE,27903.85,27264.21,55168.06,28072.21,27532.05,55604.26
1837,20,FALSE,27582.7,27047.26,54629.96,27507.42,26663.41,54170.83
1837,21,FALSE,26819.71,26069.67,52889.38,27484.81,26875.23,54360.04
1837,22,FALSE,25213.95,24592.79,49806.74,26718.2,25880.09,52598.29
1837,23,FALSE,23726.9,23182.75,46909.65,25109.1,24393.46,49502.56
1837,24,FALSE,24269.74,23408.53,47678.27,23622.46,22985.3,46607.76
1837,25,FALSE,23906.9,23243.33,47150.23,24168.74,23214.45,47383.19
1837,26,FALSE,23007.66,22304.43,45312.09,24058.07,23326.89,47384.96
1837,27,FALSE,20807.6,20164.2,40971.8,23141.7,22372.72,45514.42
1837,28,FALSE,20011.12,19342.35,39353.47,20907.92,20198.46,41106.38
1837,29,FALSE,21782.21,20898.67,42680.88,20110.56,19380.98,39491.54
1837,30,FALSE,21812.88,21097.84,42910.72,21885.43,20931.62,42817.05
1837,31,FALSE,21362.77,20526.9,41889.67,21435.95,20682.25,42118.2
1837,32,FALSE,20528.09,19532.75,40060.84,20985.36,20114.05,41099.41
1837,33,FALSE,20336.45,19385.1,39721.55,20151.25,19116.13,39267.38
1837,34,FALSE,21324.31,20211.41,41535.72,19956.01,18965.45,38921.46
1837,35,FALSE,20409.47,19497.92,39907.39,20933.91,19786.39,40720.3
1837,36,FALSE,19482.99,18757.22,38240.21,20308.48,19280.34,39588.82
1837,37,FALSE,19661.14,18594.77,38255.91,19374.49,18532.21,37906.7
1837,38,FALSE,20098.96,18948.27,39047.23,19553.6,18364.56,37918.16
1837,39,FALSE,20616.93,19195.33,39812.26,19977.52,18692.5,38670.02
1837,40,FALSE,20410.94,18813.35,39224.29,20493.04,18925.96,39419
1837,41,FALSE,19297.12,17824.81,37121.93,19779.14,18186.64,37965.78
1837,42,FALSE,19027.86,17230.84,36258.7,18677.86,17198.33,35876.19
1837,43,FALSE,18724.94,17050.38,35775.32,18421.14,16618.33,35039.47
1837,44,FALSE,18279.15,16449.12,34728.27,18112.82,16430.25,34543.07
1837,45,FALSE,17276.49,15466.39,32742.88,17678.75,15849.14,33527.89
1837,46,FALSE,16323.23,14287.95,30611.18,17322.59,15368.58,32691.17
1837,47,FALSE,16097.82,13613.94,29711.76,16358.49,14191.12,30549.61
1837,48,FALSE,16350.48,13768.91,30119.39,16125.96,13514.42,29640.38
1837,49,FALSE,16288.98,13656.8,29945.78,16367.71,13669.24,30036.95
1837,50,FALSE,15924.14,13199.39,29123.53,16286.4,13548.64,29835.04
1837,51,FALSE,15088.61,12350.48,27439.09,15165.04,12519.05,27684.09
1837,52,FALSE,14168.23,11449.56,25617.79,14331.51,11677.69,26009.2
1837,53,FALSE,13435.71,10868.75,24304.46,13438.5,10802.96,24241.46
1837,54,FALSE,12507.32,10180.82,22688.14,12715.05,10224.66,22939.71
1837,55,FALSE,12185.08,9822.81,22007.89,11820.58,9550.4,21370.98
1837,56,FALSE,12610.91,10067.85,22678.76,12218.59,9767.72,21986.31
1837,57,FALSE,12756.3,10141.41,22897.71,12650.81,10011.06,22661.87
1837,58,FALSE,12634.61,10019.77,22654.38,12782.37,10072.62,22854.99
1837,59,FALSE,12085.6,9504.67,21590.27,12636.16,9931.69,22567.85
1837,60,FALSE,11434.69,8892.08,20326.77,12052.99,9397.04,21450.03
1837,61,FALSE,10275.45,7920.71,18196.16,11007.43,8428.33,19435.76
1837,62,FALSE,9723.09,7373.27,17096.36,9838.67,7461.06,17299.73
1837,63,FALSE,9400.7,7039.43,16440.13,9263.86,6906.77,16170.63
1837,64,FALSE,8269.57,6083.51,14353.08,8934.55,6575.31,15509.86
1837,65,FALSE,8380,6061.15,14441.15,7869.73,5687.63,13557.36
1837,66,FALSE,8154.08,5873.32,14027.4,7982.15,5715.42,13697.57
1837,67,FALSE,7749.02,5508.76,13257.78,7748.65,5530.05,13278.7
1837,68,FALSE,7269.7,5112.03,12381.73,7334.44,5167.36,12501.8
1837,69,FALSE,6714.2,4710.75,11424.95,6829.53,4763.04,11592.57
1837,70,FALSE,6467.15,4509.7,10976.85,6241.42,4345.24,10586.66
1837,71,FALSE,5967.71,4105.72,10073.43,5995.57,4124.12,10119.69
1837,72,FALSE,5476.32,3736.62,9212.94,5481.43,3719.62,9201.05
1837,73,FALSE,5068.59,3417.07,8485.66,4981.85,3348.26,8330.11
1837,74,FALSE,4583.23,3032.88,7616.11,4570.23,3030.27,7600.5
1837,75,FALSE,4096.89,2646.14,6743.03,4107.15,2662.9,6770.05
1837,76,FALSE,3546.04,2321.03,5867.07,3615.58,2297.26,5912.84
1837,77,FALSE,3169.77,2021.8,5191.57,3098.19,1994.19,5092.38
1837,78,FALSE,2701.11,1699.65,4400.76,2736.73,1712.12,4448.85
1837,79,FALSE,2397.19,1488.38,3885.57,2307.34,1418.03,3725.37
1837,80,FALSE,2182.57,1281.79,3464.36,2033.15,1201.02,3234.17
1837,81,FALSE,1848.88,1066.37,2915.25,1790.88,1016.73,2807.61
1837,82,FALSE,1568.09,874.62,2442.71,1492.4,826.33,2318.73
1837,83,FALSE,1295.34,708.41,2003.75,1246.25,663.16,1909.41
