"Year","Age","Female","Male","Total","OpenInterval"
1871,72,595.3,492.13,1087.43,FALSE
1871,73,607.3,484.11,1091.41,FALSE
1871,74,626.32,513.17,1139.49,FALSE
1871,75,595.3,452.04,1047.34,FALSE
1871,76,526.27,416.95,943.22,FALSE
1871,77,565.29,454.04,1019.33,FALSE
1871,78,557.28,403.92,961.2,FALSE
1871,79,513.25,367.84,881.09,FALSE
1871,80,465.24,350.8,816.04,FALSE
1871,81,403.2,287.66,690.86,FALSE
1871,82,380.19,256.59,636.78,FALSE
1871,83,308.16,167.38,475.54,FALSE
1871,84,276.14,152.34,428.48,FALSE
1871,85,263.13,140.32,403.45,FALSE
1871,86,203.1,103.24,306.34,FALSE
1871,87,170.08,87.2,257.28,FALSE
1871,88,159.08,55.13,214.21,FALSE
1871,89,123.06,57.13,180.19,FALSE
1871,90,82.04,29.07,111.11,FALSE
1871,91,73.03,29.07,102.1,FALSE
1871,92,54.03,12.03,66.06,FALSE
1871,93,32.01,19.05,51.06,FALSE
1871,94,14,6.02,20.02,FALSE
1871,95,8,6.02,14.02,FALSE
1871,96,13.01,4.01,17.02,FALSE
1871,97,7,6.02,13.02,FALSE
1871,98,3,1,4,FALSE
1871,99,2,1,3,FALSE
1871,100,0,1,1,FALSE
1871,101,1.01,0,1.01,FALSE
1871,102,2,0,2,FALSE
1871,103,1,0,1,FALSE
1871,104,0,0,0,FALSE
1871,105,0,0,0,FALSE
1871,106,0,0,0,FALSE
1871,107,0,0,0,FALSE
1871,108,0,0,0,FALSE
1871,109,0,0,0,FALSE
1871,110,0,0,0,TRUE
1872,0,7205.79,9104.46,16310.25,FALSE
1872,1,1521.59,1762.96,3284.55,FALSE
1872,2,823.32,917.06,1740.38,FALSE
1872,3,564.21,627.41,1191.62,FALSE
1872,4,433.17,473.07,906.24,FALSE
1872,5,347.13,404.91,752.04,FALSE
1872,6,313.12,313.7,626.82,FALSE
1872,7,254.1,245.55,499.65,FALSE
1872,8,194.08,253.57,447.65,FALSE
1872,9,187.08,195.44,382.52,FALSE
1872,10,153.06,165.37,318.43,FALSE
1872,11,168.06,168.38,336.44,FALSE
1872,12,145.06,154.34,299.4,FALSE
1872,13,127.05,115.26,242.31,FALSE
1872,14,148.06,124.27,272.33,FALSE
1872,15,151.05,127.29,278.34,FALSE
1872,16,148.05,146.32,294.37,FALSE
1872,17,158.06,162.37,320.43,FALSE
1872,18,157.06,172.39,329.45,FALSE
1872,19,134.05,193.43,327.48,FALSE
1872,20,148.05,236.53,384.58,FALSE
1872,21,183.07,212.48,395.55,FALSE
1872,22,193.07,201.45,394.52,FALSE
1872,23,155.06,235.53,390.59,FALSE
1872,24,174.06,183.41,357.47,FALSE
1872,25,167.06,190.43,357.49,FALSE
1872,26,188.07,200.45,388.52,FALSE
1872,27,185.07,212.48,397.55,FALSE
1872,28,191.08,215.49,406.57,FALSE
1872,29,206.08,193.43,399.51,FALSE
1872,30,173.06,211.48,384.54,FALSE
1872,31,179.07,225.51,404.58,FALSE
1872,32,194.08,210.47,404.55,FALSE
1872,33,201.07,197.45,398.52,FALSE
1872,34,191.07,213.48,404.55,FALSE
1872,35,214.09,204.46,418.55,FALSE
1872,36,172.07,201.45,373.52,FALSE
1872,37,225.09,220.5,445.59,FALSE
1872,38,229.09,257.57,486.66,FALSE
1872,39,221.09,210.47,431.56,FALSE
1872,40,213.09,219.49,432.58,FALSE
1872,41,198.08,222.5,420.58,FALSE
1872,42,246.1,228.51,474.61,FALSE
1872,43,237.1,241.55,478.65,FALSE
1872,44,213.08,238.54,451.62,FALSE
1872,45,213.09,260.58,473.67,FALSE
1872,46,234.09,304.68,538.77,FALSE
1872,47,261.1,277.63,538.73,FALSE
1872,48,255.1,290.65,545.75,FALSE
1872,49,267.1,339.77,606.87,FALSE
1872,50,301.12,321.72,622.84,FALSE
1872,51,294.12,293.66,587.78,FALSE
1872,52,276.1,320.72,596.82,FALSE
1872,53,259.1,323.72,582.82,FALSE
1872,54,264.1,331.75,595.85,FALSE
1872,55,292.12,340.77,632.89,FALSE
1872,56,314.13,343.77,657.9,FALSE
1872,57,280.11,337.76,617.87,FALSE
1872,58,289.11,282.64,571.75,FALSE
1872,59,343.14,305.68,648.82,FALSE
1872,60,327.13,376.84,703.97,FALSE
1872,61,334.13,428.97,763.1,FALSE
1872,62,305.12,285.65,590.77,FALSE
1872,63,323.12,281.63,604.75,FALSE
1872,64,378.14,308.7,686.84,FALSE
1872,65,371.14,378.85,749.99,FALSE
1872,66,399.15,365.82,764.97,FALSE
1872,67,420.17,395.88,816.05,FALSE
1872,68,447.18,375.84,823.02,FALSE
1872,69,493.19,390.88,884.07,FALSE
1872,70,411.16,361.81,772.97,FALSE
1872,71,452.18,389.88,842.06,FALSE
1872,72,464.18,396.89,861.07,FALSE
1872,73,453.17,399.9,853.07,FALSE
1872,74,530.21,450.01,980.22,FALSE
1872,75,556.21,449.01,1005.22,FALSE
1872,76,481.19,397.9,879.09,FALSE
1872,77,478.18,387.87,866.05,FALSE
1872,78,458.18,369.83,828.01,FALSE
1872,79,429.16,349.78,778.94,FALSE
1872,80,488.19,334.75,822.94,FALSE
1872,81,353.14,254.58,607.72,FALSE
1872,82,311.12,227.51,538.63,FALSE
1872,83,327.12,201.46,528.58,FALSE
1872,84,233.09,165.37,398.46,FALSE
1872,85,226.09,127.29,353.38,FALSE
1872,86,181.07,105.24,286.31,FALSE
1872,87,162.06,81.18,243.24,FALSE
1872,88,117.05,74.16,191.21,FALSE
1872,89,82.03,50.12,132.15,FALSE
1872,90,91.03,32.07,123.1,FALSE
1872,91,64.02,18.04,82.06,FALSE
1872,92,40.01,24.05,64.06,FALSE
1872,93,26.01,10.03,36.04,FALSE
1872,94,17,7.01,24.01,FALSE
1872,95,14.01,6.02,20.03,FALSE
1872,96,9,2,11,FALSE
1872,97,8.01,1,9.01,FALSE
1872,98,4,0,4,FALSE
1872,99,1,1,2,FALSE
1872,100,1,1,2,FALSE
1872,101,1,1,2,FALSE
1872,102,2,0,2,FALSE
1872,103,1,0,1,FALSE
1872,104,0,0,0,FALSE
1872,105,0,0,0,FALSE
1872,106,0,0,0,FALSE
1872,107,0,0,0,FALSE
1872,108,0,0,0,FALSE
1872,109,0,0,0,FALSE
1872,110,0,0,0,TRUE
1873,0,7690.82,9287.67,16978.49,FALSE
1873,1,1935.96,1942.74,3878.7,FALSE
1873,2,1026.5,1033.52,2060.02,FALSE
1873,3,685.34,701.72,1387.06,FALSE
1873,4,436.21,530.29,966.5,FALSE
1873,5,359.17,385.94,745.11,FALSE
1873,6,304.15,335.82,639.97,FALSE
1873,7,270.13,329.8,599.93,FALSE
1873,8,213.11,244.6,457.71,FALSE
1873,9,207.1,205.5,412.6,FALSE
1873,10,152.08,206.5,358.58,FALSE
1873,11,128.07,178.44,306.51,FALSE
1873,12,162.08,164.4,326.48,FALSE
1873,13,167.08,161.4,328.48,FALSE
1873,14,193.1,131.32,324.42,FALSE
1873,15,148.07,139.34,287.41,FALSE
1873,16,128.06,156.38,284.44,FALSE
1873,17,144.07,161.39,305.46,FALSE
1873,18,174.08,148.36,322.44,FALSE
1873,19,187.09,211.52,398.61,FALSE
1873,20,172.09,245.6,417.69,FALSE
1873,21,173.09,257.63,430.72,FALSE
1873,22,182.09,253.61,435.7,FALSE
1873,23,189.1,267.66,456.76,FALSE
1873,24,180.09,260.63,440.72,FALSE
1873,25,184.09,260.63,444.72,FALSE
1873,26,205.1,214.52,419.62,FALSE
1873,27,176.08,193.47,369.55,FALSE
1873,28,216.11,225.55,441.66,FALSE
1873,29,201.1,246.6,447.7,FALSE
1873,30,199.1,222.54,421.64,FALSE
1873,31,225.12,213.52,438.64,FALSE
1873,32,210.11,221.54,431.65,FALSE
1873,33,212.11,215.53,427.64,FALSE
1873,34,217.1,198.49,415.59,FALSE
1873,35,182.09,199.49,381.58,FALSE
1873,36,247.12,242.59,489.71,FALSE
1873,37,244.13,243.59,487.72,FALSE
1873,38,233.12,263.64,496.76,FALSE
1873,39,257.13,281.69,538.82,FALSE
1873,40,242.12,298.73,540.85,FALSE
1873,41,224.11,223.55,447.66,FALSE
1873,42,224.11,274.67,498.78,FALSE
1873,43,241.12,226.55,467.67,FALSE
1873,44,256.12,285.69,541.81,FALSE
1873,45,209.11,292.71,501.82,FALSE
1873,46,249.13,297.72,546.85,FALSE
1873,47,248.12,342.84,590.96,FALSE
1873,48,262.13,313.76,575.89,FALSE
1873,49,257.12,330.81,587.93,FALSE
1873,50,288.14,316.77,604.91,FALSE
1873,51,306.16,343.84,650,FALSE
1873,52,288.14,353.87,642.01,FALSE
1873,53,292.15,306.75,598.9,FALSE
1873,54,314.16,338.83,652.99,FALSE
1873,55,299.15,337.83,636.98,FALSE
1873,56,334.16,346.84,681,FALSE
1873,57,340.17,386.95,727.12,FALSE
1873,58,330.16,354.87,685.03,FALSE
1873,59,328.16,312.77,640.93,FALSE
1873,60,354.18,356.87,711.05,FALSE
1873,61,367.18,405.99,773.17,FALSE
1873,62,400.19,382.93,783.12,FALSE
1873,63,365.18,340.83,706.01,FALSE
1873,64,308.15,301.73,609.88,FALSE
1873,65,390.19,383.94,774.13,FALSE
1873,66,451.22,396.97,848.19,FALSE
1873,67,410.2,374.92,785.12,FALSE
1873,68,463.23,400.98,864.21,FALSE
1873,69,455.23,414.01,869.24,FALSE
1873,70,483.24,452.1,935.34,FALSE
1873,71,480.24,381.93,862.17,FALSE
1873,72,449.22,426.04,875.26,FALSE
1873,73,493.25,411,904.25,FALSE
1873,74,511.26,384.94,896.2,FALSE
1873,75,559.28,423.03,982.31,FALSE
1873,76,513.26,459.12,972.38,FALSE
1873,77,532.27,391.96,924.23,FALSE
1873,78,486.24,365.89,852.13,FALSE
1873,79,501.25,357.87,859.12,FALSE
1873,80,476.24,328.8,805.04,FALSE
1873,81,417.2,320.78,737.98,FALSE
1873,82,351.17,235.58,586.75,FALSE
1873,83,318.16,198.48,516.64,FALSE
1873,84,247.12,166.4,413.52,FALSE
1873,85,236.12,133.32,369.44,FALSE
1873,86,207.1,115.28,322.38,FALSE
1873,87,168.09,91.22,259.31,FALSE
1873,88,135.07,58.15,193.22,FALSE
1873,89,98.05,51.13,149.18,FALSE
1873,90,67.04,25.06,92.1,FALSE
1873,91,61.03,26.06,87.09,FALSE
1873,92,29.02,18.04,47.06,FALSE
1873,93,28.02,15.03,43.05,FALSE
1873,94,24.01,7.02,31.03,FALSE
1873,95,17,5.02,22.02,FALSE
1873,96,14.01,7.01,21.02,FALSE
1873,97,9.01,0,9.01,FALSE
1873,98,4.01,1,5.01,FALSE
1873,99,3,0,3,FALSE
1873,100,0,0,0,FALSE
1873,101,0,0,0,FALSE
1873,102,0,0,0,FALSE
1873,103,0,0,0,FALSE
1873,104,0,0,0,FALSE
1873,105,0,0,0,FALSE
1873,106,0,0,0,FALSE
1873,107,0,0,0,FALSE
1873,108,0,0,0,FALSE
1873,109,0,0,0,FALSE
1873,110,0,0,0,TRUE
1874,0,8833.4,10751.53,19584.93,FALSE
1874,1,2246.63,2486.53,4733.16,FALSE
1874,2,1320.96,1455.41,2776.37,FALSE
1874,3,996.72,1006.05,2002.77,FALSE
1874,4,685.49,754.29,1439.78,FALSE
1874,5,460.33,529.6,989.93,FALSE
1874,6,387.28,453.38,840.66,FALSE
1874,7,385.28,415.26,800.54,FALSE
1874,8,331.24,349.06,680.3,FALSE
1874,9,281.2,283.86,565.06,FALSE
1874,10,235.17,245.74,480.91,FALSE
1874,11,220.16,215.65,435.81,FALSE
1874,12,157.11,173.53,330.64,FALSE
1874,13,206.15,172.52,378.67,FALSE
1874,14,184.14,180.54,364.68,FALSE
1874,15,214.15,193.59,407.74,FALSE
1874,16,205.15,193.58,398.73,FALSE
1874,17,195.14,195.59,390.73,FALSE
1874,18,210.15,246.75,456.9,FALSE
1874,19,230.16,255.78,485.94,FALSE
1874,20,226.16,276.84,503,FALSE
1874,21,202.15,339.03,541.18,FALSE
1874,22,258.19,308.94,567.13,FALSE
1874,23,273.2,319.97,593.17,FALSE
1874,24,223.16,337.02,560.18,FALSE
1874,25,248.18,315.95,564.13,FALSE
1874,26,279.21,270.82,550.03,FALSE
1874,27,259.19,247.75,506.94,FALSE
1874,28,227.17,254.77,481.94,FALSE
1874,29,283.2,249.75,532.95,FALSE
1874,30,284.2,301.92,586.12,FALSE
1874,31,248.18,258.78,506.96,FALSE
1874,32,273.2,274.83,548.03,FALSE
1874,33,255.19,272.82,528.01,FALSE
1874,34,271.2,320.97,592.17,FALSE
1874,35,246.18,268.82,515,FALSE
1874,36,252.19,264.8,516.99,FALSE
1874,37,287.21,305.93,593.14,FALSE
1874,38,322.23,280.85,603.08,FALSE
1874,39,307.22,329,636.22,FALSE
1874,40,316.23,366.1,682.33,FALSE
1874,41,276.2,329,605.2,FALSE
1874,42,284.2,241.73,525.93,FALSE
1874,43,257.19,322.98,580.17,FALSE
1874,44,290.21,355.07,645.28,FALSE
1874,45,262.18,349.06,611.24,FALSE
1874,46,240.18,336.02,576.2,FALSE
1874,47,251.18,383.16,634.34,FALSE
1874,48,297.21,400.21,697.42,FALSE
1874,49,314.23,373.13,687.36,FALSE
1874,50,313.23,433.31,746.54,FALSE
1874,51,341.25,410.24,751.49,FALSE
1874,52,356.26,408.24,764.5,FALSE
1874,53,332.24,374.13,706.37,FALSE
1874,54,316.23,393.19,709.42,FALSE
1874,55,340.25,409.24,749.49,FALSE
1874,56,325.23,398.2,723.43,FALSE
1874,57,339.24,413.25,752.49,FALSE
1874,58,373.27,441.34,814.61,FALSE
1874,59,389.28,426.29,815.57,FALSE
1874,60,348.25,398.2,746.45,FALSE
1874,61,404.29,403.22,807.51,FALSE
1874,62,441.32,464.41,905.73,FALSE
1874,63,457.34,465.41,922.75,FALSE
1874,64,418.31,407.23,825.54,FALSE
1874,65,381.28,409.24,790.52,FALSE
1874,66,462.33,428.29,890.62,FALSE
1874,67,492.36,455.38,947.74,FALSE
1874,68,530.38,453.37,983.75,FALSE
1874,69,509.37,479.45,988.82,FALSE
1874,70,587.42,514.56,1101.98,FALSE
1874,71,560.41,497.51,1057.92,FALSE
1874,72,585.42,471.43,1056.85,FALSE
1874,73,575.42,464.41,1039.83,FALSE
1874,74,530.38,425.29,955.67,FALSE
1874,75,581.42,488.48,1069.9,FALSE
1874,76,540.39,476.44,1016.83,FALSE
1874,77,596.43,446.35,1042.78,FALSE
1874,78,563.41,398.2,961.61,FALSE
1874,79,530.38,407.24,937.62,FALSE
1874,80,499.36,374.13,873.49,FALSE
1874,81,429.31,286.87,716.18,FALSE
1874,82,429.31,298.9,728.21,FALSE
1874,83,347.25,240.73,587.98,FALSE
1874,84,313.23,187.57,500.8,FALSE
1874,85,307.23,178.54,485.77,FALSE
1874,86,218.16,123.37,341.53,FALSE
1874,87,174.13,86.26,260.39,FALSE
1874,88,147.11,89.27,236.38,FALSE
1874,89,105.07,77.24,182.31,FALSE
1874,90,90.06,57.17,147.23,FALSE
1874,91,61.05,25.08,86.13,FALSE
1874,92,38.03,13.04,51.07,FALSE
1874,93,46.04,17.05,63.09,FALSE
1874,94,27.02,8.02,35.04,FALSE
1874,95,17.01,6.02,23.03,FALSE
1874,96,20.01,4.02,24.03,FALSE
1874,97,5.01,2,7.01,FALSE
1874,98,4,1,5,FALSE
1874,99,2,0,2,FALSE
1874,100,3,0,3,FALSE
1874,101,0,0,0,FALSE
1874,102,0,0,0,FALSE
1874,103,0,0,0,FALSE
1874,104,0,0,0,FALSE
1874,105,0,0,0,FALSE
1874,106,0,0,0,FALSE
1874,107,0,0,0,FALSE
1874,108,0,0,0,FALSE
1874,109,0,0,0,FALSE
1874,110,0,0,0,TRUE
1875,0,9012.71,11263.9,20276.61,FALSE
1875,1,2270.68,2589.27,4859.95,FALSE
1875,2,1326.4,1471.99,2798.39,FALSE
1875,3,965.29,1048.13,2013.42,FALSE
1875,4,720.22,718.46,1438.68,FALSE
1875,5,529.16,509.03,1038.19,FALSE
1875,6,407.13,385.79,792.92,FALSE
1875,7,333.1,338.69,671.79,FALSE
1875,8,306.1,343.7,649.8,FALSE
1875,9,255.08,300.61,555.69,FALSE
1875,10,247.08,227.46,474.54,FALSE
1875,11,203.06,209.43,412.49,FALSE
1875,12,186.05,160.33,346.38,FALSE
1875,13,167.05,166.34,333.39,FALSE
1875,14,213.06,183.38,396.44,FALSE
1875,15,212.07,197.4,409.47,FALSE
1875,16,221.07,166.34,387.41,FALSE
1875,17,193.06,212.44,405.5,FALSE
1875,18,185.06,206.42,391.48,FALSE
1875,19,192.06,223.46,415.52,FALSE
1875,20,226.07,278.56,504.63,FALSE
1875,21,245.07,267.55,512.62,FALSE
1875,22,205.06,240.49,445.55,FALSE
1875,23,235.07,255.52,490.59,FALSE
1875,24,226.07,281.57,507.64,FALSE
1875,25,253.07,269.55,522.62,FALSE
1875,26,232.07,277.56,509.63,FALSE
1875,27,239.08,244.5,483.58,FALSE
1875,28,228.07,216.44,444.51,FALSE
1875,29,239.07,260.53,499.6,FALSE
1875,30,228.07,254.52,482.59,FALSE
1875,31,236.07,242.5,478.57,FALSE
1875,32,243.07,250.51,493.58,FALSE
1875,33,250.08,245.49,495.57,FALSE
1875,34,239.07,265.54,504.61,FALSE
1875,35,248.08,275.56,523.64,FALSE
1875,36,250.08,223.46,473.54,FALSE
1875,37,224.06,280.57,504.63,FALSE
1875,38,298.09,264.54,562.63,FALSE
1875,39,275.08,287.59,562.67,FALSE
1875,40,275.08,350.71,625.79,FALSE
1875,41,290.09,304.62,594.71,FALSE
1875,42,292.09,321.66,613.75,FALSE
1875,43,228.07,300.61,528.68,FALSE
1875,44,255.07,304.62,559.69,FALSE
1875,45,247.08,314.64,561.72,FALSE
1875,46,272.08,337.68,609.76,FALSE
1875,47,262.07,350.72,612.79,FALSE
1875,48,284.09,361.73,645.82,FALSE
1875,49,321.1,415.85,736.95,FALSE
1875,50,311.1,435.88,746.98,FALSE
1875,51,341.11,455.93,797.04,FALSE
1875,52,331.1,447.91,779.01,FALSE
1875,53,372.11,400.81,772.92,FALSE
1875,54,323.1,409.84,732.94,FALSE
1875,55,314.1,390.79,704.89,FALSE
1875,56,339.11,417.85,756.96,FALSE
1875,57,383.12,432.88,816,FALSE
1875,58,392.12,443.9,836.02,FALSE
1875,59,423.13,501.02,924.15,FALSE
1875,60,406.12,452.92,859.04,FALSE
1875,61,390.12,392.8,782.92,FALSE
1875,62,422.13,419.85,841.98,FALSE
1875,63,497.15,489,986.15,FALSE
1875,64,496.15,498.01,994.16,FALSE
1875,65,397.12,430.88,828,FALSE
1875,66,436.13,419.85,855.98,FALSE
1875,67,494.15,431.88,926.03,FALSE
1875,68,510.15,498.01,1008.16,FALSE
1875,69,538.16,475.97,1014.13,FALSE
1875,70,552.17,561.14,1113.31,FALSE
1875,71,562.17,487.99,1050.16,FALSE
1875,72,540.16,481.98,1022.14,FALSE
1875,73,575.17,451.92,1027.09,FALSE
1875,74,589.18,516.05,1105.23,FALSE
1875,75,514.15,474.97,989.12,FALSE
1875,76,584.18,466.95,1051.13,FALSE
1875,77,593.18,473.96,1067.14,FALSE
1875,78,613.18,460.94,1074.12,FALSE
1875,79,533.16,377.77,910.93,FALSE
1875,80,562.17,384.78,946.95,FALSE
1875,81,512.16,336.69,848.85,FALSE
1875,82,436.13,301.61,737.74,FALSE
1875,83,437.13,250.51,687.64,FALSE
1875,84,343.11,226.46,569.57,FALSE
1875,85,312.1,184.38,496.48,FALSE
1875,86,262.08,136.27,398.35,FALSE
1875,87,220.06,97.2,317.26,FALSE
1875,88,159.04,76.15,235.19,FALSE
1875,89,168.05,55.11,223.16,FALSE
1875,90,89.02,39.08,128.1,FALSE
1875,91,62.02,36.07,98.09,FALSE
1875,92,41.01,25.05,66.06,FALSE
1875,93,37.01,18.04,55.05,FALSE
1875,94,23.01,9.02,32.03,FALSE
1875,95,18,9.02,27.02,FALSE
1875,96,14,3.01,17.01,FALSE
1875,97,6,4.01,10.01,FALSE
1875,98,4,0,4,FALSE
1875,99,3,0,3,FALSE
1875,100,1,0,1,FALSE
1875,101,1,0,1,FALSE
1875,102,0,0,0,FALSE
1875,103,0,0,0,FALSE
1875,104,0,0,0,FALSE
1875,105,1,0,1,FALSE
1875,106,0,0,0,FALSE
1875,107,0,0,0,FALSE
1875,108,0,0,0,FALSE
1875,109,0,0,0,FALSE
1875,110,0,0,0,TRUE
1876,0,8625.42,10445.6,19071.02,FALSE
1876,1,2557.42,2674.51,5231.93,FALSE
1876,2,1556.26,1699.86,3256.12,FALSE
1876,3,1182.19,1311.21,2493.4,FALSE
1876,4,959.16,1038.75,1997.91,FALSE
1876,5,723.12,737.25,1460.37,FALSE
1876,6,571.09,535.9,1106.99,FALSE
1876,7,410.07,426.72,836.79,FALSE
1876,8,373.06,368.62,741.68,FALSE
1876,9,352.05,336.57,688.62,FALSE
1876,10,297.05,300.51,597.56,FALSE
1876,11,251.04,247.42,498.46,FALSE
1876,12,198.04,195.33,393.37,FALSE
1876,13,200.03,175.29,375.32,FALSE
1876,14,175.03,142.24,317.27,FALSE
1876,15,229.03,190.32,419.35,FALSE
1876,16,231.04,231.39,462.43,FALSE
1876,17,232.04,219.37,451.41,FALSE
1876,18,187.03,251.42,438.45,FALSE
1876,19,178.03,203.34,381.37,FALSE
1876,20,196.03,237.4,433.43,FALSE
1876,21,227.04,260.44,487.48,FALSE
1876,22,233.04,275.47,508.51,FALSE
1876,23,202.04,241.41,443.45,FALSE
1876,24,220.03,226.38,446.41,FALSE
1876,25,222.04,250.43,472.47,FALSE
1876,26,218.04,241.41,459.45,FALSE
1876,27,253.04,247.42,500.46,FALSE
1876,28,246.04,204.34,450.38,FALSE
1876,29,213.03,186.32,399.35,FALSE
1876,30,211.04,228.39,439.43,FALSE
1876,31,208.03,216.37,424.4,FALSE
1876,32,234.03,243.41,477.44,FALSE
1876,33,215.04,203.34,418.38,FALSE
1876,34,254.04,231.39,485.43,FALSE
1876,35,203.03,227.39,430.42,FALSE
1876,36,233.03,251.43,484.46,FALSE
1876,37,208.03,219.37,427.4,FALSE
1876,38,246.04,216.36,462.4,FALSE
1876,39,255.05,265.44,520.49,FALSE
1876,40,247.04,299.5,546.54,FALSE
1876,41,248.04,277.47,525.51,FALSE
1876,42,254.04,305.52,559.56,FALSE
1876,43,225.04,306.51,531.55,FALSE
1876,44,215.04,257.43,472.47,FALSE
1876,45,231.04,289.48,520.52,FALSE
1876,46,235.04,284.48,519.52,FALSE
1876,47,279.05,296.5,575.55,FALSE
1876,48,260.05,269.45,529.5,FALSE
1876,49,242.04,307.52,549.56,FALSE
1876,50,291.05,328.56,619.61,FALSE
1876,51,297.04,349.59,646.63,FALSE
1876,52,342.06,354.59,696.65,FALSE
1876,53,331.05,425.72,756.77,FALSE
1876,54,291.05,409.69,700.74,FALSE
1876,55,340.06,444.75,784.81,FALSE
1876,56,337.06,378.64,715.7,FALSE
1876,57,333.06,396.67,729.73,FALSE
1876,58,351.05,400.67,751.72,FALSE
1876,59,367.06,417.7,784.76,FALSE
1876,60,431.07,463.78,894.85,FALSE
1876,61,403.07,402.68,805.75,FALSE
1876,62,373.06,352.59,725.65,FALSE
1876,63,390.07,398.67,788.74,FALSE
1876,64,441.07,428.72,869.79,FALSE
1876,65,455.08,453.76,908.84,FALSE
1876,66,422.07,407.69,829.76,FALSE
1876,67,386.06,398.67,784.73,FALSE
1876,68,450.08,406.68,856.76,FALSE
1876,69,438.07,465.78,903.85,FALSE
1876,70,518.09,485.81,1003.9,FALSE
1876,71,500.09,458.78,958.87,FALSE
1876,72,511.08,431.72,942.8,FALSE
1876,73,540.09,476.8,1016.89,FALSE
1876,74,539.09,442.75,981.84,FALSE
1876,75,552.09,413.7,965.79,FALSE
1876,76,488.08,381.64,869.72,FALSE
1876,77,503.09,385.65,888.74,FALSE
1876,78,561.09,446.76,1007.85,FALSE
1876,79,490.09,421.71,911.8,FALSE
1876,80,455.07,379.64,834.71,FALSE
1876,81,443.07,314.53,757.6,FALSE
1876,82,437.08,293.49,730.57,FALSE
1876,83,388.06,275.46,663.52,FALSE
1876,84,347.06,238.4,585.46,FALSE
1876,85,265.04,175.29,440.33,FALSE
1876,86,213.03,147.25,360.28,FALSE
1876,87,172.02,101.17,273.19,FALSE
1876,88,164.02,87.14,251.16,FALSE
1876,89,113.02,49.08,162.1,FALSE
1876,90,98.02,43.07,141.09,FALSE
1876,91,66.01,30.05,96.06,FALSE
1876,92,41,26.04,67.04,FALSE
1876,93,27,12.02,39.02,FALSE
1876,94,33.01,13.02,46.03,FALSE
1876,95,21,5.01,26.01,FALSE
1876,96,13.01,3,16.01,FALSE
1876,97,3,4.01,7.01,FALSE
1876,98,5,0,5,FALSE
1876,99,2,2,4,FALSE
1876,100,2,0,2,FALSE
1876,101,0,0,0,FALSE
1876,102,0,0,0,FALSE
1876,103,0,0,0,FALSE
1876,104,0,0,0,FALSE
1876,105,0,0,0,FALSE
1876,106,0,0,0,FALSE
1876,107,0,0,0,FALSE
1876,108,0,0,0,FALSE
1876,109,0,0,0,FALSE
1876,110,0,0,0,TRUE
1877,0,7664.59,9733.25,17397.84,FALSE
1877,1,2552.19,2769.77,5321.96,FALSE
1877,2,1685.79,1856.52,3542.31,FALSE
1877,3,1244.58,1317.79,2562.37,FALSE
1877,4,976.46,981.34,1957.8,FALSE
1877,5,778.36,870.18,1648.54,FALSE
1877,6,619.29,620.85,1240.14,FALSE
1877,7,471.22,501.69,972.91,FALSE
1877,8,323.15,368.5,691.65,FALSE
1877,9,303.15,326.44,629.59,FALSE
1877,10,247.12,280.39,527.51,FALSE
1877,11,239.11,271.37,510.48,FALSE
1877,12,197.09,204.28,401.37,FALSE
1877,13,204.1,183.25,387.35,FALSE
1877,14,185.09,192.26,377.35,FALSE
1877,15,182.09,128.17,310.26,FALSE
1877,16,171.08,197.27,368.35,FALSE
1877,17,201.1,239.33,440.43,FALSE
1877,18,198.09,198.27,396.36,FALSE
1877,19,205.1,260.35,465.45,FALSE
1877,20,202.09,246.34,448.43,FALSE
1877,21,186.09,243.34,429.43,FALSE
1877,22,191.09,255.34,446.43,FALSE
1877,23,183.08,242.33,425.41,FALSE
1877,24,202.09,206.28,408.37,FALSE
1877,25,198.09,230.32,428.41,FALSE
1877,26,208.09,234.32,442.41,FALSE
1877,27,222.1,214.29,436.39,FALSE
1877,28,240.11,218.3,458.41,FALSE
1877,29,207.1,173.24,380.34,FALSE
1877,30,177.08,218.3,395.38,FALSE
1877,31,219.11,180.24,399.35,FALSE
1877,32,200.09,205.28,405.37,FALSE
1877,33,233.11,216.3,449.41,FALSE
1877,34,187.09,202.27,389.36,FALSE
1877,35,235.12,210.29,445.41,FALSE
1877,36,249.12,214.29,463.41,FALSE
1877,37,227.1,213.29,440.39,FALSE
1877,38,210.09,198.27,408.36,FALSE
1877,39,220.1,217.29,437.39,FALSE
1877,40,202.09,230.32,432.41,FALSE
1877,41,199.09,226.31,425.4,FALSE
1877,42,253.12,249.34,502.46,FALSE
1877,43,240.11,301.41,541.52,FALSE
1877,44,222.11,249.34,471.45,FALSE
1877,45,204.1,274.38,478.48,FALSE
1877,46,220.1,261.36,481.46,FALSE
1877,47,212.1,267.36,479.46,FALSE
1877,48,251.11,294.4,545.51,FALSE
1877,49,218.1,288.4,506.5,FALSE
1877,50,257.12,303.42,560.54,FALSE
1877,51,266.13,363.5,629.63,FALSE
1877,52,291.14,354.49,645.63,FALSE
1877,53,314.15,350.47,664.62,FALSE
1877,54,318.15,384.53,702.68,FALSE
1877,55,313.15,400.54,713.69,FALSE
1877,56,298.14,359.49,657.63,FALSE
1877,57,297.14,357.49,654.63,FALSE
1877,58,360.17,368.5,728.67,FALSE
1877,59,357.16,368.51,725.67,FALSE
