"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81"
"29" -5.35564494657748 -5.35063795334644 -5.41134625473778 -5.45343463658284 -5.47729953948459 -5.47404385875463 -5.55356414158097 -5.48164282091065 -5.56142487385382 -5.58601334065376 -5.44557282514601 -5.50689216582572 -5.46710071670939 -4.79801967538719 -4.19060990131914 -4.95944313936887 -5.81686671001368 -6.15632919215245 -6.09442451646296 -6.26112899918241 -6.33119557304195 -6.33201129038024 -6.57046182146457 -6.64780494652718 -6.78715807280497 -6.71880178097934 -6.78938054210114 -6.82366467225961 -7.01288288516572 -7.07457447452255 -7.01548953758166 -7.02839024081929 -7.06939604544105 -7.08178620018687 -7.20726843265739 -7.1418834641338 -7.21920440820625 -7.2515299801353 -7.27473895615612 -7.16601233297691 -7.25680556226572 -7.3008223591776 -7.24196634377998 -7.27807798169071 -7.30691702175645 -7.36645192434571 -7.35043395442317 -7.26124165470436 -7.48579484637871 -7.38982812919034 -7.40493787563603 -7.3984063852977 -7.40458298746582 -7.42199570851378 -7.37934906436186 -7.43293774037715 -7.42931275133898 -7.46854693028685 -7.47206534767988 -7.47237182096671 -7.54034191882219 -7.51842623771784 -7.33364150632656 -7.32143758286909 -7.52471947701323 -7.49381493557274 -7.65696608368108 -7.78919962388715 -7.76459933122942 -7.80753982501555 -8.04679296179584 -7.74149092276945 -7.84622774211348 -7.9954772779947 -8.16788200710249 -8.07157308073888 -8.01572864263094 -8.02589915357962 -8.1378918503939 -8.0818619007348 -7.98973282096719
"30" -5.37881054858336 -5.34000626209721 -5.39143381963466 -5.41194644598933 -5.49428526917128 -5.42854810483167 -5.53478829037932 -5.60721782424513 -5.54638591276025 -5.58526951488026 -5.48449928014672 -5.5402671041472 -5.46747575943049 -4.94494711981454 -4.37691379565878 -5.09642018604282 -5.85160125694117 -6.00454556198993 -6.19968054494745 -6.15695227629052 -6.35245532029147 -6.35501354097589 -6.61295441400275 -6.49750306686655 -6.63532411825725 -6.75335138660869 -6.75813194197598 -6.83928423877318 -6.94374622340495 -7.03014004569711 -6.98653523213936 -7.00782708144108 -7.06666341778462 -6.97561804684099 -7.17302887426325 -7.04316596995969 -7.079581575722 -7.01273325733095 -7.15232527762151 -7.03613370514855 -7.22436955418698 -7.21908633432827 -7.09404016481692 -7.13141892453209 -7.21076176472662 -7.23634629198121 -7.29338918254369 -7.27087176490383 -7.39066385283967 -7.41392466707444 -7.41306611959522 -7.35252584923058 -7.43432261436286 -7.34785906513556 -7.33177363226571 -7.36860862780143 -7.51600219379241 -7.39013195004453 -7.47222190454482 -7.41696337904551 -7.50990858666128 -7.31248118620971 -7.38301650796372 -7.33459335845573 -7.5232442133897 -7.36509927640703 -7.49596911252175 -7.61902105367684 -7.68671574497462 -7.75117664572773 -8.10541751582122 -7.84911685757893 -7.82065032179187 -7.85894924097807 -7.83321038293119 -7.94687308507925 -8.16901217950124 -7.9987185193599 -7.98489333014574 -8.08488899368325 -8.07977005853963
"31" -5.33563163483678 -5.31122550844227 -5.36135019410427 -5.39737215583412 -5.47437456627654 -5.49728437243863 -5.5330596231727 -5.4961897970232 -5.534004464719 -5.5600344065876 -5.45126018606664 -5.5366473594609 -5.47531949770274 -5.02384275539596 -4.56097965832709 -5.17040176057014 -5.85615589035591 -6.01151118110648 -6.04421811114584 -6.30015446986359 -6.25563109590456 -6.27472720829429 -6.50134401108215 -6.5078940798469 -6.62156477235883 -6.76251090511327 -6.73872286548531 -6.72896694667698 -6.80703472593561 -6.84482335612048 -6.89583333207046 -6.97596021608659 -6.93081388358533 -6.91033476175408 -7.08907189499728 -7.03179445432534 -7.08094869950804 -7.10646618391183 -7.25224440570743 -7.15902755237844 -7.04271135969775 -7.12377114114728 -7.00787503664611 -7.07973395723839 -7.17037918240827 -7.22895216944889 -7.35169341805797 -7.30946046860999 -7.30271522880934 -7.24645620534355 -7.23791408602051 -7.35164434935544 -7.33043899027953 -7.23523481343107 -7.30803104465345 -7.22287049330335 -7.41450699062563 -7.34897574009528 -7.37856997490105 -7.41229049546282 -7.37078073403321 -7.4392473763677 -7.25891869266656 -7.35785355318245 -7.32794722054793 -7.25126126010029 -7.38210938486981 -7.4691206700956 -7.58303564889253 -7.58152234437695 -7.63172456482995 -7.81719328970699 -7.8489233983403 -7.79885375199458 -7.80511728940379 -7.89404178018628 -8.02496103123586 -7.94911360745022 -7.900753986089 -7.93850979205267 -8.05886954467238
"32" -5.34452500954107 -5.3301999057937 -5.43447687735856 -5.44106289047163 -5.46460493313672 -5.47919673364907 -5.48152863267432 -5.53973743164274 -5.57194475997498 -5.59509785664308 -5.3961884180902 -5.53323057571192 -5.48718797705128 -5.09547281600218 -4.63564208900375 -5.32515687882942 -5.80601629866669 -5.99513038208548 -6.09682920264849 -6.06451698329628 -6.29848745500779 -6.1722557695514 -6.46089769646317 -6.47007934273874 -6.51351134147241 -6.64007406406728 -6.5899560140192 -6.72026057066917 -6.86556432358811 -6.7261319181832 -6.86035606316304 -6.86640716605628 -6.84718886238058 -6.90277865629366 -6.97269677148207 -6.91833543707485 -7.06771922842847 -6.97229488564543 -7.15392253052871 -7.03597934339238 -7.11915508282077 -7.12581163171444 -7.06217400343603 -7.1593838431024 -6.98078671950261 -7.06878969909493 -7.38100106941903 -7.25830996365664 -7.15504876145595 -7.28238930536174 -7.32061542993815 -7.28471882955897 -7.25651924783407 -7.24054314883001 -7.20889300117002 -7.25873781360257 -7.28541617479214 -7.35697494801952 -7.35928899403744 -7.35929718620375 -7.33366516854561 -7.34803228254096 -7.2828069130094 -7.20791079606172 -7.21040092363686 -7.33081310853811 -7.27298448167951 -7.48962444712216 -7.56185176977184 -7.65468373673404 -7.56336139252737 -7.75069706120682 -7.78871172457974 -7.79207439979974 -7.84030568773602 -7.69476501309359 -7.84785384823972 -7.97665880544732 -7.88336068415559 -7.94343384963031 -8.06855226182512
"33" -5.35415647918155 -5.3312571691685 -5.37562430264256 -5.38345213193541 -5.46371732838877 -5.3839378988007 -5.50948577604124 -5.50673090232117 -5.50996108670781 -5.59344847933788 -5.39306931528234 -5.52607564245414 -5.46930784264821 -5.08506053844165 -4.71026379103565 -5.34203436159492 -5.87934961569198 -5.90243319435926 -6.24043685396377 -6.04933349684408 -6.23831514518305 -6.27748683456129 -6.29817686439927 -6.45747837472213 -6.54893900806477 -6.60041441918798 -6.61544320718249 -6.64445095409124 -6.72968013382136 -6.83037994278911 -6.75897796691065 -6.73290548693404 -6.76480209036239 -6.80335716320162 -6.84407093838302 -6.93948248445393 -6.85847355257434 -6.8443138907139 -6.98457784848791 -7.0547524221797 -6.91919640491777 -6.97784031020909 -6.96229918959197 -7.16005347886447 -6.90842542475466 -7.01538876629977 -7.02957860571147 -7.17795774882533 -7.10614698834252 -7.21144085944201 -7.16220733696468 -7.14935168798745 -7.18769878124295 -7.21934143021669 -7.16299046222671 -7.20364525933424 -7.28351667171476 -7.25653009895653 -7.32276647455535 -7.35773683515193 -7.35362652873238 -7.25359838952733 -7.18866524219484 -7.16802396234091 -7.29450784570663 -7.17230926824682 -7.2820470689293 -7.36672303475743 -7.42320288950728 -7.43001332646387 -7.47623109104468 -7.53231817354691 -7.65223377414282 -7.57868909090482 -7.68765225116613 -7.6995221248135 -7.73359195575169 -7.9216985714062 -7.7426220891396 -7.86628245662337 -7.91171954918336
"34" -5.29782394999395 -5.32908554694384 -5.34760014060614 -5.38407648017419 -5.45452203595573 -5.41457370818093 -5.47840865443872 -5.5165191959139 -5.45879728027794 -5.59453902692439 -5.41548207749579 -5.53482000683793 -5.47603443915005 -5.1057816513365 -4.74093323753471 -5.34007283097695 -5.77999455723242 -5.9096715945516 -5.94308781675991 -6.16825500055873 -6.09575514638769 -6.17468904112007 -6.39634190760001 -6.27313021713137 -6.48112243992468 -6.4722443082015 -6.50328657264107 -6.56340139994161 -6.67576057174936 -6.75873370998186 -6.73707903735415 -6.76590521204561 -6.73459527347538 -6.84511527843046 -6.76453466072691 -6.77154157373946 -6.91898727577427 -6.81027421021688 -6.94384369575312 -6.99012377703285 -6.94442956611852 -6.9219936019046 -6.89619821756022 -6.9051372232842 -7.02371556215536 -7.0372414172536 -7.07004020310279 -7.11986143490698 -7.07144256153865 -7.08320660659069 -7.03756447504227 -7.07697848043172 -7.11856891875737 -7.09121211143641 -7.10389801914092 -7.18212301982708 -7.20761370356951 -7.28781809572602 -7.23829089659221 -7.14954766431115 -7.21620396306085 -7.19937179665605 -7.0836014265436 -7.11379251180895 -7.11088811374547 -7.12906545039384 -7.1517668914216 -7.48458509176958 -7.36697102174978 -7.50093234572972 -7.44603445410522 -7.3965201044712 -7.55887814248414 -7.51898886658749 -7.48897328626438 -7.64407715598556 -7.69367266634434 -7.78290121329377 -7.72124593074259 -7.68808751192546 -7.78434890751766
"35" -5.29864006886066 -5.29618547678795 -5.36156600165928 -5.35693508734872 -5.35559775225502 -5.40140572166795 -5.47089976126086 -5.47090735953509 -5.46284071998067 -5.51225027666167 -5.36449405770061 -5.50762219992603 -5.43068491235009 -5.08884634433229 -4.73125678416757 -5.37374945102395 -5.81022709008229 -5.9085323372972 -6.00739300932589 -5.94986761506099 -6.17693448334981 -6.10236106193219 -6.14621612431236 -6.3587979284982 -6.29166525030421 -6.43240713631653 -6.41358115811844 -6.51565237010969 -6.72773288487907 -6.71902811153836 -6.75350617302711 -6.69454552571612 -6.7299703234504 -6.73556832174076 -6.8130787212852 -6.708859059696 -6.82930389991096 -6.77763989570972 -6.80550073026576 -6.82943064585499 -6.88770192602614 -6.88992462360311 -6.8704302978899 -6.85767803285868 -6.90462346769606 -7.03945280762915 -6.8899995531791 -6.91025497526579 -6.94509754545696 -6.97196685888161 -6.96612809321602 -7.04086630133411 -7.01916374791444 -6.96938714085119 -7.04367344468742 -7.13010275699232 -7.08249070822334 -7.14938910217299 -7.1469925804537 -7.01822530369415 -7.08413496055157 -7.042469907973 -7.16655211406399 -7.23012389284784 -7.14892791009567 -7.14230331863881 -7.15212869934212 -7.16035299035318 -7.36062009598997 -7.27948653192372 -7.32269821376297 -7.45407351361758 -7.42425024257279 -7.42050014575994 -7.59445042256335 -7.59200856887571 -7.59751518210459 -7.5938184859034 -7.48929886768386 -7.43660810146363 -7.7741469712421
"36" -5.29476035799831 -5.29368473321508 -5.31526582197517 -5.33771253013487 -5.37206531766879 -5.34043423013991 -5.47728372716087 -5.43747395919753 -5.50269165553729 -5.50416464492931 -5.36069355300896 -5.47751106433758 -5.44531117506176 -5.0916475805322 -4.73575857444031 -5.36419173382777 -5.79028541250929 -5.93231622953952 -6.01615562977317 -6.03314757118011 -6.01298324037525 -6.19683822034665 -6.18438549995775 -6.10027987843592 -6.32319816126263 -6.23315000129733 -6.34126281231589 -6.37485768007418 -6.54871352774273 -6.53511774112348 -6.55682621815493 -6.58938284199218 -6.60060937330425 -6.64735392477333 -6.70612513223844 -6.74431227380751 -6.62783030818959 -6.69897499210652 -6.67308879415484 -6.67139669070206 -6.63334557905398 -6.74138699376072 -6.78352767689329 -6.75786229013382 -6.84157602016528 -6.90602430988818 -6.91756819121562 -6.84935160483318 -6.86520583955392 -6.88104039427055 -6.94595163684229 -6.9726462196303 -7.00423999483169 -6.9478562443926 -7.08912629257792 -6.99359287449075 -7.07994957995215 -7.0580941175229 -7.03688623179857 -7.10099322506846 -7.07529928398872 -7.04367119268538 -6.91840931092742 -7.05916701970019 -7.06387004417434 -7.00788614637421 -7.02724210128705 -7.20059162272575 -7.13711692180982 -7.16957330772356 -7.24071657509186 -7.2245166698094 -7.33062478513734 -7.25881214545451 -7.40523437063701 -7.38362302358185 -7.39020639160402 -7.56769106374271 -7.42405792191264 -7.47124508802695 -7.60432160758774
"37" -5.24201495109353 -5.23708823507982 -5.33667399428173 -5.3125840189596 -5.36440046952559 -5.32883395690623 -5.36782963953633 -5.42863515964841 -5.41659862104701 -5.46019318667597 -5.32509357318033 -5.41893925518407 -5.41851653862189 -5.06955086137707 -4.72385160427559 -5.36698976786156 -5.72371647894258 -5.8772615320853 -5.94786041145316 -5.94847073579896 -6.01022261026909 -6.01222119916816 -6.41214755550237 -6.12950433544926 -6.1701236547347 -6.32410960510628 -6.13495821067653 -6.34492760769813 -6.45813832966838 -6.43101337321759 -6.49154952259816 -6.57332223492154 -6.50252193551245 -6.59822579788809 -6.55454523608713 -6.50583215283834 -6.62606721850641 -6.61285102405027 -6.59679198904607 -6.65008806133678 -6.64586493601254 -6.72128012380227 -6.59408606592385 -6.65022459453467 -6.82944225725123 -6.79183199939337 -6.80963202836726 -6.89700438612902 -6.80367124775621 -6.82241726116836 -6.7864738208037 -6.74629078058872 -6.84180729766812 -6.92974592581773 -6.91344017975654 -6.87779766389199 -6.88409181536675 -6.942225819033 -6.91218388175822 -6.96091002049458 -6.94659859348922 -7.04403406385201 -6.98772182990967 -7.01625219999006 -7.01020990911551 -7.03022050692152 -7.00076375074733 -7.08890574168124 -7.1763395963518 -7.09635046250746 -7.06984206117034 -7.1737856551056 -7.22815409446971 -7.2966614425152 -7.30717243597423 -7.36379085986568 -7.38064525992193 -7.45873179401131 -7.4645614984263 -7.5102003970664 -7.49372007901361
"38" -5.20460277842909 -5.21094597148933 -5.22570480828869 -5.30427808986692 -5.32134038183741 -5.27241412934882 -5.36146608703244 -5.39272587091483 -5.39704586669605 -5.46962801291927 -5.28210944851565 -5.35037244847082 -5.39817062500293 -5.10518471043491 -4.74059965002587 -5.32187380059503 -5.70853530307009 -5.85467055583364 -5.98816333894884 -5.91740558571023 -5.97633768122254 -5.93992361156914 -6.00157864446806 -6.17315019633941 -6.13686103813142 -6.17335628766316 -6.24255339149012 -6.21841477111408 -6.37034459454185 -6.43842736865624 -6.38247210116699 -6.45245375066541 -6.4348343054436 -6.50254614011506 -6.47967442894006 -6.4567918697354 -6.44545977768668 -6.53234822177909 -6.54144461283802 -6.46777811148367 -6.59378358681841 -6.53989624062791 -6.59324043722041 -6.61117227385738 -6.78615136754157 -6.69390724518114 -6.72699093606734 -6.60727186024072 -6.89856571183472 -6.71068022990263 -6.72108478344967 -6.69520005520093 -6.78611152703703 -6.77506850031091 -6.8757382050214 -6.88612996813074 -6.93960208123141 -6.90240539292067 -6.85744649864226 -6.89829575967983 -6.98133934227455 -7.03378197837569 -6.86822285806021 -6.99012321888925 -6.84078790912889 -6.93775827954259 -6.86400526027628 -7.04630774870051 -7.06609317554826 -7.06051252299069 -7.05606542128775 -7.07254280300919 -7.1533942275053 -7.25708520522602 -7.05272372677034 -7.2405866608692 -7.30773486333082 -7.25837403481495 -7.34625895946036 -7.36104956129623 -7.34530298000431
"39" -5.15379837787793 -5.19169697192196 -5.20655585354161 -5.23609664225865 -5.31481524138329 -5.27316372056392 -5.293201371528 -5.33085077489221 -5.35982365863453 -5.41015932139977 -5.24678464806762 -5.33081090611939 -5.40368449397138 -5.11504043812773 -4.77909328310811 -5.27095785360349 -5.70602506403137 -5.81635918451204 -5.8556124729039 -5.92749950046857 -5.86054626775282 -5.95931816030629 -6.04625968049552 -6.0242160704571 -6.18281125130332 -6.11749454310258 -6.08670352364832 -6.25939175897988 -6.25601687668339 -6.32104996080994 -6.25908829919954 -6.40673989626407 -6.36864928409628 -6.39948386171606 -6.41271543150246 -6.27648784296687 -6.36692186918647 -6.40094149342541 -6.54233621224652 -6.42192288726494 -6.61323875380185 -6.46680276719706 -6.47954778774723 -6.54566659407483 -6.6354357213911 -6.63115764651383 -6.55521741258343 -6.61630622084293 -6.63704189646357 -6.76757426020738 -6.77764110028162 -6.7061795613163 -6.68841601069563 -6.6895445094197 -6.7145071143875 -6.7405015577445 -6.81223362398832 -6.84923003131052 -6.88489956234065 -6.89832640228573 -6.78388348820928 -6.8712536187928 -6.89522426208872 -6.87547924438815 -6.7423654572455 -6.83618527227894 -6.85008735462684 -6.91109732154202 -6.87166960211724 -6.95430810568882 -7.04140360555909 -6.91846212342464 -7.02897590576695 -7.00009945581075 -7.06864472153396 -7.09940930352669 -7.09657453468255 -7.19063033456769 -7.15665131747815 -7.23317733435114 -7.24662672687068
"40" -5.18484619386368 -5.13521433077201 -5.18405352877862 -5.14815155673886 -5.25570210713556 -5.19899006687928 -5.26013945275532 -5.29842005748748 -5.3045686673529 -5.37056582269733 -5.24007707415279 -5.31834191239198 -5.32634752836259 -5.10016102319693 -4.72565031902785 -5.27745112281872 -5.6615131631543 -5.86423530321216 -5.78958297961063 -5.80218261530078 -5.96419782434076 -5.87292448668079 -6.03148864790406 -5.95628256740381 -6.00927106377581 -6.17532541554132 -6.15502102101493 -6.07750501665711 -6.36512924175614 -6.11534309225136 -6.22981629327718 -6.34079186476615 -6.29036927003306 -6.33832281121039 -6.29361323952427 -6.40599011836717 -6.31116390960817 -6.36011456927903 -6.42673078223591 -6.43050271364342 -6.42450697211481 -6.35899600926974 -6.46335852066238 -6.45912690646909 -6.59280503429548 -6.56478882650193 -6.54437756030635 -6.63131378706104 -6.55297264726434 -6.68644466759324 -6.69294735784873 -6.75023669454235 -6.55342250727302 -6.68289633970513 -6.67686875848201 -6.70994783190132 -6.78554413174106 -6.71054617787568 -6.8089702160614 -6.615731208652 -6.82198188465186 -6.82861642137105 -6.70717982957042 -6.72385161976139 -6.81253426257552 -6.69587277677453 -6.76103884766048 -6.7985402088294 -6.79902463715798 -6.88396480810635 -6.84052472555784 -6.87003464192183 -6.89843029570448 -6.87378527002769 -7.05571556426028 -6.97356473225112 -6.9624623587584 -7.06639356554271 -7.00973298013271 -7.12337265868046 -7.18563091178117
"41" -5.12947870953047 -5.10992125243593 -5.1113521524871 -5.12833385779727 -5.20928930709504 -5.21573325447427 -5.24712790966585 -5.23103309721229 -5.28548550072362 -5.29925785273127 -5.14827827106364 -5.19779174073201 -5.30344691358643 -5.05440116610447 -4.7501071719453 -5.26590887224357 -5.62397326572387 -5.71033224449825 -5.78343354809856 -5.69071465721231 -5.86549792993154 -5.83939796881153 -5.86276357092386 -5.89177509472227 -5.97393841806881 -5.93616606484746 -6.03784243938716 -6.10741259782565 -6.15189106630198 -6.16544974417695 -6.05150465437625 -6.29192745111039 -6.16718687324852 -6.22423889422628 -6.28843602670637 -6.27725729578266 -6.26093329987724 -6.30127235311803 -6.37057862322296 -6.26898953145638 -6.30497091460709 -6.3787150333873 -6.32408926829002 -6.37294373979894 -6.32375463037471 -6.37199182988324 -6.4699489573264 -6.44987756497935 -6.48219127409257 -6.49474731833703 -6.4785265812314 -6.60600548489899 -6.54717025895854 -6.59600480237354 -6.51598527558518 -6.67885173799078 -6.58253075772941 -6.69861208355773 -6.71973722966019 -6.67484206334294 -6.73602503644655 -6.68872424016742 -6.7104579194704 -6.68254264101817 -6.68762547273314 -6.61841894778272 -6.72008792304826 -6.75654238297243 -6.83199550307897 -6.73331790772827 -6.81042854130349 -6.79437205149244 -6.82037025694761 -6.81714012844049 -6.87210928002906 -6.91404752177323 -6.97363223565388 -7.02873661342738 -6.98023059127829 -7.00609233462221 -7.09890180754121
"42" -5.08273402155389 -5.10893557902311 -5.11465747273062 -5.13180889374236 -5.1688865585052 -5.10094345466546 -5.173216212255 -5.25948039628029 -5.19245109457244 -5.24845183407868 -5.15651711147753 -5.16896033762866 -5.28800632782212 -5.08300456742348 -4.72209033880059 -5.26209414067219 -5.60401867166365 -5.72418115145935 -5.73264069188127 -5.68564063122352 -5.73216385785154 -5.77386019854328 -5.85585284505979 -5.85170398339757 -5.91386268974593 -5.91988810265922 -5.92468039058555 -6.03748819146047 -6.17979413886369 -6.09880138311677 -6.16674362796825 -6.06226300547033 -6.12600713563887 -6.11916981901561 -6.14403643314185 -6.18855880302908 -6.1207395986778 -6.20393862180533 -6.13249832780444 -6.19210290871407 -6.23256947047561 -6.19036469250357 -6.20012020869404 -6.30273756596255 -6.32482047141646 -6.31764330394505 -6.3602179174115 -6.47987066817314 -6.52724760878571 -6.37311582877695 -6.42448930649894 -6.45710208023317 -6.49187223070861 -6.49070887303577 -6.56006923733574 -6.54727539501542 -6.59929970621152 -6.53472015360573 -6.57276330337666 -6.54871770752607 -6.66493805653496 -6.57548624561268 -6.66762514525402 -6.58860733975077 -6.68359613238825 -6.5782317125797 -6.64047556058381 -6.64618454670698 -6.65462157087836 -6.57144209793055 -6.61432983728481 -6.72464941469946 -6.64282908821377 -6.74537367125237 -6.7770171527 -6.87404380649932 -6.86174423993066 -6.88672981110445 -6.88075570441999 -6.9352612054725 -6.87823625345506
"43" -4.99673049651268 -5.02904452454946 -5.06599658622004 -5.05906070872964 -5.15510114729689 -5.10567677092124 -5.10438099306642 -5.18194897319932 -5.18849599691678 -5.24628643707931 -5.09936102656608 -5.16953674135576 -5.23998847111641 -5.11413985990696 -4.71031072740768 -5.2517594636735 -5.60808597412363 -5.63982736894715 -5.6944825983038 -5.65815359102616 -5.69108475791142 -5.71309095115458 -5.74566211935258 -5.76429509821238 -5.84839320933449 -5.87252294304758 -5.88929946343771 -5.88905183164437 -6.11260740841414 -6.01164987392182 -6.06279222317864 -6.13086328466289 -6.07243180644579 -5.97593214073216 -6.11855597678041 -6.13217962809735 -6.13282093066862 -6.12657267407621 -6.13131755547823 -6.0892022914037 -6.13819409864289 -6.14797596296039 -6.17202207279129 -6.18643638819043 -6.24819102480807 -6.23972124271982 -6.26207943615583 -6.43784106689625 -6.42910858023127 -6.37914218362914 -6.36390826995545 -6.35473130942814 -6.43576079210083 -6.46959958220478 -6.4471734818583 -6.46129699847152 -6.49992776054859 -6.47112420796554 -6.43328395246437 -6.55738036660801 -6.5567521444953 -6.54348760495582 -6.61107339538044 -6.55983080843836 -6.59809232008118 -6.56917714141513 -6.53602233462248 -6.63772399737546 -6.64314472509241 -6.57448425690821 -6.60479325745152 -6.64899683490497 -6.57123093986169 -6.58978712970049 -6.69763763212296 -6.71572353350229 -6.71997130563836 -6.77591971254108 -6.8496388486843 -6.74745445882848 -6.83618107321042
"44" -5.03421201087893 -4.96623645949138 -4.97890654727323 -5.04960105995999 -5.11109257424519 -5.04951253981062 -5.04866509980955 -5.11940519383156 -5.07845810021417 -5.19877827280534 -5.05306640111457 -5.11704207084013 -5.20014477717122 -5.09131191829525 -4.70286890291663 -5.19460368859764 -5.53455300148115 -5.58990230465409 -5.57054108271737 -5.55745680580394 -5.64734590661337 -5.68006783134508 -5.67691917496791 -5.68304055001676 -5.70232928674167 -5.80194208622076 -5.82108093525309 -5.81463236536191 -5.91206672273417 -5.98548634324807 -6.00558420639751 -5.94972334417005 -6.01941301380597 -5.88014810929006 -6.00118960218217 -5.93023775649643 -6.06637339592599 -6.03550371421447 -6.00549398557646 -6.06877927148207 -6.03124589946523 -6.08834334892244 -6.03702795509676 -6.09461194830291 -6.1144520028224 -6.14192195059282 -6.12402579369354 -6.20900611418927 -6.18533174107194 -6.25854904859704 -6.27596199051535 -6.27485002517147 -6.32783927491692 -6.31789888382155 -6.37634854094212 -6.41406245247537 -6.35505330940076 -6.42188835814877 -6.43999621131726 -6.41420911879177 -6.4462686602713 -6.49034854963347 -6.47528552191452 -6.4409011640019 -6.47793478597033 -6.42295755653822 -6.48219225398411 -6.48232527672093 -6.43922446212655 -6.54045644630589 -6.58880351142749 -6.43691995419123 -6.51230421141764 -6.54025081687044 -6.49596202567941 -6.60174188490439 -6.62749271131119 -6.70560528569408 -6.64678343883974 -6.6985951045826 -6.81295860367544
"45" -4.95141292835797 -4.93770017482589 -4.97715745010073 -5.0203275712773 -5.0374483159067 -5.00589582336451 -5.05111186797127 -5.0513896318532 -5.07099207950982 -5.09942110825329 -4.95285714781093 -5.03105955299795 -5.17168209999498 -5.07398445428943 -4.64470510429221 -5.16533089709224 -5.51612031883285 -5.56757998780067 -5.59985469175975 -5.5155031854838 -5.5930875157253 -5.56407860837038 -5.59776034707461 -5.60391788671634 -5.69855100334388 -5.73882112375011 -5.73870588950129 -5.7633649255935 -5.83388331674152 -5.8327742286271 -5.94961458785791 -5.91212718247761 -5.90222157249361 -5.91145092613264 -5.91552416316782 -5.9145188904689 -5.93078796688866 -6.01041404470191 -5.95460004417286 -5.96348850224559 -6.05365305801288 -5.99428598888588 -5.98916593763124 -6.02801531168662 -6.0612003857697 -6.09628699917012 -6.0786597421801 -6.1329451320955 -6.14151909262149 -6.20375329621753 -6.17478182908611 -6.28678256991457 -6.33522726055831 -6.27698781538619 -6.26978920419877 -6.4326948196132 -6.24478491909293 -6.30754116162548 -6.25281288496147 -6.31803621247983 -6.37892771127171 -6.41064851615007 -6.45693220169498 -6.34728935675863 -6.38849186043995 -6.40029892615744 -6.38685381928475 -6.41324074725445 -6.4355232864251 -6.41868436176807 -6.42544379069649 -6.42027332122095 -6.37854037750794 -6.47526827110675 -6.48751236073692 -6.56245965307695 -6.63518262569725 -6.5456014707707 -6.55993251614642 -6.54523269637204 -6.61438650580637
"46" -4.91230690459675 -4.90993332909714 -4.89414701493491 -4.910317755685 -4.96111377788216 -4.92475602893983 -5.00211088255356 -5.0024108929734 -4.96842680793687 -5.00718871503007 -4.90637997956183 -4.97300758448549 -5.09483339433567 -5.07671475160918 -4.63816117207089 -5.09501855958533 -5.4664739716052 -5.41522886769137 -5.42698055970152 -5.48735953801693 -5.48939437677372 -5.46540799946263 -5.53486073669636 -5.56803545020652 -5.60605602576335 -5.62873045847833 -5.61436473346565 -5.6738024966337 -5.82639763151961 -5.79391341002523 -5.72413901313329 -5.94081302829488 -5.83019517150904 -5.85705036648816 -5.91999727014531 -5.73190467362268 -5.84959162567602 -5.8608075461513 -5.82526440284871 -5.85980510640607 -5.93668967182296 -5.92650155666355 -5.85745430902181 -5.93891596779322 -5.93116907425902 -5.93396919945808 -6.02225961094865 -6.04221368424491 -6.04653261423603 -6.10844330810245 -6.12379851764686 -6.12364569955186 -6.20725161814878 -6.17327722917433 -6.13535871543917 -6.20163308158452 -6.29657867116548 -6.28904866954446 -6.2069158724967 -6.22525214309506 -6.31270959079188 -6.28546232642533 -6.29555592164686 -6.3227760762034 -6.39567714224183 -6.35326315332874 -6.33891841002439 -6.30219853766714 -6.34221790239238 -6.31968378452911 -6.35790892206553 -6.28631658001103 -6.3097388387383 -6.35728568605913 -6.39702774235947 -6.42153078312729 -6.49498228319067 -6.47971253021974 -6.42311787311874 -6.45331874763105 -6.5753714334254
