"Year","ARDY","Cohort","ASFR","OpenInterval"
1997,42,1955,0.00731,FALSE
1997,43,1954,0.00496,FALSE
1997,44,1953,0.0023,FALSE
1997,45,1952,0.00107,FALSE
1997,46,1951,0.00047,FALSE
1997,47,1950,2e-04,FALSE
1997,48,1949,1e-04,FALSE
1997,49,1948,5e-05,FALSE
1997,50,1947,3e-05,FALSE
1997,51,1946,2e-05,FALSE
1997,52,1945,0,FALSE
1997,53,1944,0,FALSE
1997,54,1943,0,FALSE
1997,55,1942,0,TRUE
1998,12,1986,0,TRUE
1998,13,1985,0,FALSE
1998,14,1984,2e-05,FALSE
1998,15,1983,0.00029,FALSE
1998,16,1982,0.00103,FALSE
1998,17,1981,0.00306,FALSE
1998,18,1980,0.00667,FALSE
1998,19,1979,0.01251,FALSE
1998,20,1978,0.02163,FALSE
1998,21,1977,0.03247,FALSE
1998,22,1976,0.04277,FALSE
1998,23,1975,0.05578,FALSE
1998,24,1974,0.06717,FALSE
1998,25,1973,0.07754,FALSE
1998,26,1972,0.09717,FALSE
1998,27,1971,0.10458,FALSE
1998,28,1970,0.113,FALSE
1998,29,1969,0.11647,FALSE
1998,30,1968,0.11569,FALSE
1998,31,1967,0.11008,FALSE
1998,32,1966,0.10179,FALSE
1998,33,1965,0.08728,FALSE
1998,34,1964,0.07551,FALSE
1998,35,1963,0.06708,FALSE
1998,36,1962,0.05557,FALSE
1998,37,1961,0.04397,FALSE
1998,38,1960,0.03443,FALSE
1998,39,1959,0.0259,FALSE
1998,40,1958,0.01864,FALSE
1998,41,1957,0.01217,FALSE
1998,42,1956,0.00747,FALSE
1998,43,1955,0.00489,FALSE
1998,44,1954,0.0028,FALSE
1998,45,1953,0.00122,FALSE
1998,46,1952,0.00064,FALSE
1998,47,1951,0.00017,FALSE
1998,48,1950,0.00013,FALSE
1998,49,1949,0,FALSE
1998,50,1948,3e-05,FALSE
1998,51,1947,0,FALSE
1998,52,1946,0,FALSE
1998,53,1945,0,FALSE
1998,54,1944,0,FALSE
1998,55,1943,0,TRUE
1999,12,1987,0,TRUE
1999,13,1986,0,FALSE
1999,14,1985,1e-04,FALSE
1999,15,1984,0.00022,FALSE
1999,16,1983,0.00096,FALSE
1999,17,1982,0.00324,FALSE
1999,18,1981,0.00637,FALSE
1999,19,1980,0.01421,FALSE
1999,20,1979,0.02178,FALSE
1999,21,1978,0.03276,FALSE
1999,22,1977,0.04197,FALSE
1999,23,1976,0.05164,FALSE
1999,24,1975,0.06458,FALSE
1999,25,1974,0.07702,FALSE
1999,26,1973,0.09088,FALSE
1999,27,1972,0.10343,FALSE
1999,28,1971,0.11141,FALSE
1999,29,1970,0.11799,FALSE
1999,30,1969,0.11642,FALSE
1999,31,1968,0.1112,FALSE
1999,32,1967,0.10082,FALSE
1999,33,1966,0.08892,FALSE
1999,34,1965,0.07776,FALSE
1999,35,1964,0.06697,FALSE
1999,36,1963,0.05614,FALSE
1999,37,1962,0.0455,FALSE
1999,38,1961,0.03426,FALSE
1999,39,1960,0.02598,FALSE
1999,40,1959,0.01962,FALSE
1999,41,1958,0.01216,FALSE
1999,42,1957,0.00832,FALSE
1999,43,1956,0.00478,FALSE
1999,44,1955,0.00294,FALSE
1999,45,1954,0.00129,FALSE
1999,46,1953,5e-04,FALSE
1999,47,1952,0.00029,FALSE
1999,48,1951,5e-05,FALSE
1999,49,1950,7e-05,FALSE
1999,50,1949,3e-05,FALSE
1999,51,1948,0,FALSE
1999,52,1947,3e-05,FALSE
1999,53,1946,0,FALSE
1999,54,1945,0,FALSE
1999,55,1944,0,TRUE
2000,12,1988,0,TRUE
2000,13,1987,0,FALSE
2000,14,1986,9e-05,FALSE
2000,15,1985,0.00033,FALSE
2000,16,1984,0.00087,FALSE
2000,17,1983,0.00392,FALSE
2000,18,1982,0.007,FALSE
2000,19,1981,0.01376,FALSE
2000,20,1980,0.02284,FALSE
2000,21,1979,0.03456,FALSE
2000,22,1978,0.04155,FALSE
2000,23,1977,0.05118,FALSE
2000,24,1976,0.06183,FALSE
2000,25,1975,0.07844,FALSE
2000,26,1974,0.09062,FALSE
2000,27,1973,0.10751,FALSE
2000,28,1972,0.11418,FALSE
2000,29,1971,0.12118,FALSE
2000,30,1970,0.12276,FALSE
2000,31,1969,0.11504,FALSE
2000,32,1968,0.10463,FALSE
2000,33,1967,0.09494,FALSE
2000,34,1966,0.08249,FALSE
2000,35,1965,0.07045,FALSE
2000,36,1964,0.0575,FALSE
2000,37,1963,0.04564,FALSE
2000,38,1962,0.03659,FALSE
2000,39,1961,0.02791,FALSE
2000,40,1960,0.01945,FALSE
2000,41,1959,0.01319,FALSE
2000,42,1958,0.008,FALSE
2000,43,1957,0.00516,FALSE
2000,44,1956,0.00293,FALSE
2000,45,1955,0.00128,FALSE
2000,46,1954,0.00076,FALSE
2000,47,1953,0.00026,FALSE
2000,48,1952,0.00016,FALSE
2000,49,1951,7e-05,FALSE
2000,50,1950,3e-05,FALSE
2000,51,1949,3e-05,FALSE
2000,52,1948,0,FALSE
2000,53,1947,0,FALSE
2000,54,1946,0,FALSE
2000,55,1945,2e-05,TRUE
2001,12,1989,0,TRUE
2001,13,1988,0,FALSE
2001,14,1987,6e-05,FALSE
2001,15,1986,0.00032,FALSE
2001,16,1985,0.00126,FALSE
2001,17,1984,0.0031,FALSE
2001,18,1983,0.00657,FALSE
2001,19,1982,0.01351,FALSE
2001,20,1981,0.02213,FALSE
2001,21,1980,0.03089,FALSE
2001,22,1979,0.04161,FALSE
2001,23,1978,0.05154,FALSE
2001,24,1977,0.06331,FALSE
2001,25,1976,0.07559,FALSE
2001,26,1975,0.09098,FALSE
2001,27,1974,0.10291,FALSE
2001,28,1973,0.11107,FALSE
2001,29,1972,0.11925,FALSE
2001,30,1971,0.12207,FALSE
2001,31,1970,0.12113,FALSE
2001,32,1969,0.11093,FALSE
2001,33,1968,0.09925,FALSE
2001,34,1967,0.08575,FALSE
2001,35,1966,0.07519,FALSE
2001,36,1965,0.06164,FALSE
2001,37,1964,0.05036,FALSE
2001,38,1963,0.03612,FALSE
2001,39,1962,0.02879,FALSE
2001,40,1961,0.02068,FALSE
2001,41,1960,0.01457,FALSE
2001,42,1959,0.00891,FALSE
2001,43,1958,0.00565,FALSE
2001,44,1957,0.00245,FALSE
2001,45,1956,0.00134,FALSE
2001,46,1955,0.00057,FALSE
2001,47,1954,0.00026,FALSE
2001,48,1953,1e-04,FALSE
2001,49,1952,7e-05,FALSE
2001,50,1951,3e-05,FALSE
2001,51,1950,0,FALSE
2001,52,1949,0,FALSE
2001,53,1948,3e-05,FALSE
2001,54,1947,0,FALSE
2001,55,1946,0,TRUE
2002,12,1990,0,TRUE
2002,13,1989,2e-05,FALSE
2002,14,1988,3e-05,FALSE
2002,15,1987,2e-04,FALSE
2002,16,1986,0.00098,FALSE
2002,17,1985,0.004,FALSE
2002,18,1984,0.00705,FALSE
2002,19,1983,0.01341,FALSE
2002,20,1982,0.02233,FALSE
2002,21,1981,0.0319,FALSE
2002,22,1980,0.04345,FALSE
2002,23,1979,0.05379,FALSE
2002,24,1978,0.06354,FALSE
2002,25,1977,0.07781,FALSE
2002,26,1976,0.09119,FALSE
2002,27,1975,0.10653,FALSE
2002,28,1974,0.11853,FALSE
2002,29,1973,0.12591,FALSE
2002,30,1972,0.13267,FALSE
2002,31,1971,0.13048,FALSE
2002,32,1970,0.11961,FALSE
2002,33,1969,0.1062,FALSE
2002,34,1968,0.0932,FALSE
2002,35,1967,0.07811,FALSE
2002,36,1966,0.06464,FALSE
2002,37,1965,0.05163,FALSE
2002,38,1964,0.03928,FALSE
2002,39,1963,0.03057,FALSE
2002,40,1962,0.02193,FALSE
2002,41,1961,0.01505,FALSE
2002,42,1960,0.00987,FALSE
2002,43,1959,0.0052,FALSE
2002,44,1958,0.00342,FALSE
2002,45,1957,0.00163,FALSE
2002,46,1956,0.00055,FALSE
2002,47,1955,0.00031,FALSE
2002,48,1954,0.00014,FALSE
2002,49,1953,3e-05,FALSE
2002,50,1952,5e-05,FALSE
2002,51,1951,2e-05,FALSE
2002,52,1950,2e-05,FALSE
2002,53,1949,0,FALSE
2002,54,1948,2e-05,FALSE
2002,55,1947,0,TRUE
2003,12,1991,0,TRUE
2003,13,1990,0,FALSE
2003,14,1989,3e-05,FALSE
2003,15,1988,0.00028,FALSE
2003,16,1987,0.00098,FALSE
2003,17,1986,0.00355,FALSE
2003,18,1985,0.0069,FALSE
2003,19,1984,0.01128,FALSE
2003,20,1983,0.02206,FALSE
2003,21,1982,0.03315,FALSE
2003,22,1981,0.04301,FALSE
2003,23,1980,0.05165,FALSE
2003,24,1979,0.06243,FALSE
2003,25,1978,0.07708,FALSE
2003,26,1977,0.0915,FALSE
2003,27,1976,0.10706,FALSE
2003,28,1975,0.11985,FALSE
2003,29,1974,0.13189,FALSE
2003,30,1973,0.1384,FALSE
2003,31,1972,0.13514,FALSE
2003,32,1971,0.13036,FALSE
2003,33,1970,0.11541,FALSE
2003,34,1969,0.0995,FALSE
2003,35,1968,0.08546,FALSE
2003,36,1967,0.0679,FALSE
2003,37,1966,0.0555,FALSE
2003,38,1965,0.04489,FALSE
2003,39,1964,0.03354,FALSE
2003,40,1963,0.02361,FALSE
2003,41,1962,0.01631,FALSE
2003,42,1961,0.01025,FALSE
2003,43,1960,0.00585,FALSE
2003,44,1959,0.00332,FALSE
2003,45,1958,0.00166,FALSE
2003,46,1957,0.00074,FALSE
2003,47,1956,0.00033,FALSE
2003,48,1955,0.00014,FALSE
2003,49,1954,2e-05,FALSE
2003,50,1953,3e-05,FALSE
2003,51,1952,0,FALSE
2003,52,1951,0,FALSE
2003,53,1950,0,FALSE
2003,54,1949,0,FALSE
2003,55,1948,0,TRUE
2004,12,1992,0,TRUE
2004,13,1991,0,FALSE
2004,14,1990,5e-05,FALSE
2004,15,1989,0.00035,FALSE
2004,16,1988,0.00097,FALSE
2004,17,1987,0.0033,FALSE
2004,18,1986,0.0063,FALSE
2004,19,1985,0.01205,FALSE
2004,20,1984,0.02132,FALSE
2004,21,1983,0.03386,FALSE
2004,22,1982,0.04091,FALSE
2004,23,1981,0.05126,FALSE
2004,24,1980,0.06198,FALSE
2004,25,1979,0.07879,FALSE
2004,26,1978,0.0915,FALSE
2004,27,1977,0.10587,FALSE
2004,28,1976,0.12014,FALSE
2004,29,1975,0.13362,FALSE
2004,30,1974,0.14071,FALSE
2004,31,1973,0.13818,FALSE
2004,32,1972,0.13356,FALSE
2004,33,1971,0.1206,FALSE
2004,34,1970,0.10728,FALSE
2004,35,1969,0.08823,FALSE
2004,36,1968,0.07313,FALSE
2004,37,1967,0.05844,FALSE
2004,38,1966,0.04636,FALSE
2004,39,1965,0.03477,FALSE
2004,40,1964,0.02575,FALSE
2004,41,1963,0.01751,FALSE
2004,42,1962,0.01119,FALSE
2004,43,1961,0.00679,FALSE
2004,44,1960,0.00396,FALSE
2004,45,1959,0.00178,FALSE
2004,46,1958,0.00058,FALSE
2004,47,1957,0.00031,FALSE
2004,48,1956,0.00022,FALSE
2004,49,1955,0,FALSE
2004,50,1954,4e-05,FALSE
2004,51,1953,2e-05,FALSE
2004,52,1952,5e-05,FALSE
2004,53,1951,3e-05,FALSE
2004,54,1950,2e-05,FALSE
2004,55,1949,0,TRUE
2005,12,1993,0,TRUE
2005,13,1992,0,FALSE
2005,14,1991,3e-05,FALSE
2005,15,1990,3e-04,FALSE
2005,16,1989,0.00109,FALSE
2005,17,1988,0.00279,FALSE
2005,18,1987,0.00577,FALSE
2005,19,1986,0.01261,FALSE
2005,20,1985,0.02204,FALSE
2005,21,1984,0.03081,FALSE
2005,22,1983,0.04274,FALSE
2005,23,1982,0.05155,FALSE
2005,24,1981,0.06383,FALSE
2005,25,1980,0.07503,FALSE
2005,26,1979,0.08947,FALSE
2005,27,1978,0.10616,FALSE
2005,28,1977,0.11862,FALSE
2005,29,1976,0.1327,FALSE
2005,30,1975,0.1389,FALSE
2005,31,1974,0.14467,FALSE
2005,32,1973,0.13447,FALSE
2005,33,1972,0.12399,FALSE
2005,34,1971,0.10577,FALSE
2005,35,1970,0.0937,FALSE
2005,36,1969,0.078,FALSE
2005,37,1968,0.06196,FALSE
2005,38,1967,0.04587,FALSE
2005,39,1966,0.03657,FALSE
2005,40,1965,0.02595,FALSE
2005,41,1964,0.01701,FALSE
2005,42,1963,0.01135,FALSE
2005,43,1962,0.00681,FALSE
2005,44,1961,0.00346,FALSE
2005,45,1960,0.00214,FALSE
2005,46,1959,0.00098,FALSE
2005,47,1958,0.00037,FALSE
2005,48,1957,0.00012,FALSE
2005,49,1956,7e-05,FALSE
2005,50,1955,5e-05,FALSE
2005,51,1954,5e-05,FALSE
2005,52,1953,0,FALSE
2005,53,1952,2e-05,FALSE
2005,54,1951,0,FALSE
2005,55,1950,0,TRUE
2006,12,1994,0,TRUE
2006,13,1993,0,FALSE
2006,14,1992,2e-05,FALSE
2006,15,1991,0.00026,FALSE
2006,16,1990,0.00091,FALSE
2006,17,1989,0.003,FALSE
2006,18,1988,0.00636,FALSE
2006,19,1987,0.01173,FALSE
2006,20,1986,0.02272,FALSE
2006,21,1985,0.03122,FALSE
2006,22,1984,0.04387,FALSE
2006,23,1983,0.05344,FALSE
2006,24,1982,0.06485,FALSE
2006,25,1981,0.07752,FALSE
2006,26,1980,0.09122,FALSE
2006,27,1979,0.10975,FALSE
2006,28,1978,0.12339,FALSE
2006,29,1977,0.13679,FALSE
2006,30,1976,0.14366,FALSE
2006,31,1975,0.14829,FALSE
2006,32,1974,0.14267,FALSE
2006,33,1973,0.12844,FALSE
2006,34,1972,0.1181,FALSE
2006,35,1971,0.10073,FALSE
2006,36,1970,0.08181,FALSE
2006,37,1969,0.06603,FALSE
2006,38,1968,0.05093,FALSE
2006,39,1967,0.03812,FALSE
2006,40,1966,0.02902,FALSE
2006,41,1965,0.01772,FALSE
2006,42,1964,0.01193,FALSE
2006,43,1963,0.00758,FALSE
2006,44,1962,0.00398,FALSE
2006,45,1961,0.00162,FALSE
2006,46,1960,0.00103,FALSE
2006,47,1959,0.00061,FALSE
2006,48,1958,0.00021,FALSE
2006,49,1957,1e-04,FALSE
2006,50,1956,3e-05,FALSE
2006,51,1955,3e-05,FALSE
2006,52,1954,4e-05,FALSE
2006,53,1953,0,FALSE
2006,54,1952,0,FALSE
2006,55,1951,0,TRUE
2007,12,1995,0,TRUE
2007,13,1994,0,FALSE
2007,14,1993,7e-05,FALSE
2007,15,1992,0.00029,FALSE
2007,16,1991,0.00121,FALSE
2007,17,1990,0.00261,FALSE
2007,18,1989,0.00585,FALSE
2007,19,1988,0.01164,FALSE
2007,20,1987,0.02189,FALSE
2007,21,1986,0.03351,FALSE
2007,22,1985,0.04577,FALSE
2007,23,1984,0.05412,FALSE
2007,24,1983,0.06883,FALSE
2007,25,1982,0.07918,FALSE
2007,26,1981,0.09344,FALSE
2007,27,1980,0.10837,FALSE
2007,28,1979,0.12017,FALSE
2007,29,1978,0.13314,FALSE
2007,30,1977,0.14376,FALSE
2007,31,1976,0.14741,FALSE
2007,32,1975,0.14158,FALSE
2007,33,1974,0.13258,FALSE
2007,34,1973,0.11832,FALSE
2007,35,1972,0.10117,FALSE
2007,36,1971,0.08567,FALSE
2007,37,1970,0.0696,FALSE
2007,38,1969,0.05284,FALSE
2007,39,1968,0.04042,FALSE
2007,40,1967,0.029,FALSE
2007,41,1966,0.02017,FALSE
2007,42,1965,0.01363,FALSE
2007,43,1964,0.00772,FALSE
2007,44,1963,0.0046,FALSE
2007,45,1962,0.00193,FALSE
2007,46,1961,0.00099,FALSE
2007,47,1960,0.00063,FALSE
2007,48,1959,0.00028,FALSE
2007,49,1958,0.00016,FALSE
2007,50,1957,0.00014,FALSE
2007,51,1956,5e-05,FALSE
2007,52,1955,2e-05,FALSE
2007,53,1954,2e-05,FALSE
2007,54,1953,0,FALSE
2007,55,1952,2e-05,TRUE
2008,12,1996,0,TRUE
2008,13,1995,2e-05,FALSE
2008,14,1994,3e-05,FALSE
2008,15,1993,0.00023,FALSE
2008,16,1992,0.00092,FALSE
2008,17,1991,0.00251,FALSE
2008,18,1990,0.00565,FALSE
2008,19,1989,0.01212,FALSE
2008,20,1988,0.02191,FALSE
2008,21,1987,0.03456,FALSE
2008,22,1986,0.04686,FALSE
2008,23,1985,0.05696,FALSE
2008,24,1984,0.06906,FALSE
2008,25,1983,0.08361,FALSE
2008,26,1982,0.09435,FALSE
2008,27,1981,0.10623,FALSE
2008,28,1980,0.12344,FALSE
2008,29,1979,0.13553,FALSE
2008,30,1978,0.14487,FALSE
2008,31,1977,0.14884,FALSE
2008,32,1976,0.1436,FALSE
2008,33,1975,0.13094,FALSE
2008,34,1974,0.11757,FALSE
2008,35,1973,0.10415,FALSE
2008,36,1972,0.08647,FALSE
2008,37,1971,0.06961,FALSE
2008,38,1970,0.0547,FALSE
2008,39,1969,0.04204,FALSE
2008,40,1968,0.03088,FALSE
2008,41,1967,0.02058,FALSE
2008,42,1966,0.01343,FALSE
2008,43,1965,0.00776,FALSE
2008,44,1964,0.0041,FALSE
2008,45,1963,0.00208,FALSE
2008,46,1962,0.00136,FALSE
2008,47,1961,0.00038,FALSE
2008,48,1960,0.00024,FALSE
2008,49,1959,7e-05,FALSE
2008,50,1958,5e-05,FALSE
2008,51,1957,0,FALSE
2008,52,1956,3e-05,FALSE
2008,53,1955,3e-05,FALSE
2008,54,1954,0,FALSE
2008,55,1953,0,TRUE
2009,12,1997,0,TRUE
2009,13,1996,2e-05,FALSE
2009,14,1995,2e-05,FALSE
2009,15,1994,0.00017,FALSE
2009,16,1993,0.00088,FALSE
2009,17,1992,0.00278,FALSE
2009,18,1991,0.00538,FALSE
2009,19,1990,0.01128,FALSE
2009,20,1989,0.02161,FALSE
2009,21,1988,0.03471,FALSE
2009,22,1987,0.04428,FALSE
2009,23,1986,0.05829,FALSE
2009,24,1985,0.06847,FALSE
2009,25,1984,0.08031,FALSE
2009,26,1983,0.09486,FALSE
2009,27,1982,0.11034,FALSE
2009,28,1981,0.12252,FALSE
2009,29,1980,0.13407,FALSE
2009,30,1979,0.14569,FALSE
2009,31,1978,0.14829,FALSE
2009,32,1977,0.14476,FALSE
2009,33,1976,0.13312,FALSE
2009,34,1975,0.12005,FALSE
2009,35,1974,0.10766,FALSE
2009,36,1973,0.08964,FALSE
2009,37,1972,0.07208,FALSE
2009,38,1971,0.05827,FALSE
2009,39,1970,0.04336,FALSE
2009,40,1969,0.03073,FALSE
2009,41,1968,0.02253,FALSE
2009,42,1967,0.01396,FALSE
2009,43,1966,0.00832,FALSE
2009,44,1965,0.00493,FALSE
2009,45,1964,0.00215,FALSE
2009,46,1963,0.00124,FALSE
2009,47,1962,0.00055,FALSE
2009,48,1961,0.00026,FALSE
2009,49,1960,0.00023,FALSE
2009,50,1959,1e-04,FALSE
2009,51,1958,0.00012,FALSE
2009,52,1957,0,FALSE
2009,53,1956,3e-05,FALSE
2009,54,1955,0,FALSE
2009,55,1954,0,TRUE
2010,12,1998,0,TRUE
2010,13,1997,2e-05,FALSE
2010,14,1996,8e-05,FALSE
2010,15,1995,0.00017,FALSE
2010,16,1994,0.00095,FALSE
2010,17,1993,0.00263,FALSE
2010,18,1992,0.00513,FALSE
2010,19,1991,0.01116,FALSE
2010,20,1990,0.02064,FALSE
2010,21,1989,0.03332,FALSE
2010,22,1988,0.04501,FALSE
2010,23,1987,0.05634,FALSE
2010,24,1986,0.07039,FALSE
2010,25,1985,0.08403,FALSE
2010,26,1984,0.09871,FALSE
2010,27,1983,0.11143,FALSE
2010,28,1982,0.12619,FALSE
2010,29,1981,0.13939,FALSE
2010,30,1980,0.14759,FALSE
2010,31,1979,0.14993,FALSE
2010,32,1978,0.14779,FALSE
2010,33,1977,0.13778,FALSE
2010,34,1976,0.1243,FALSE
2010,35,1975,0.1089,FALSE
2010,36,1974,0.09389,FALSE
2010,37,1973,0.07481,FALSE
2010,38,1972,0.05947,FALSE
2010,39,1971,0.04673,FALSE
2010,40,1970,0.03374,FALSE
2010,41,1969,0.02279,FALSE
2010,42,1968,0.01559,FALSE
2010,43,1967,0.008,FALSE
2010,44,1966,0.0049,FALSE
2010,45,1965,0.00291,FALSE
2010,46,1964,0.00129,FALSE
2010,47,1963,0.00072,FALSE
2010,48,1962,0.00023,FALSE
2010,49,1961,0.00017,FALSE
2010,50,1960,1e-04,FALSE
2010,51,1959,7e-05,FALSE
2010,52,1958,3e-05,FALSE
2010,53,1957,3e-05,FALSE
2010,54,1956,0,FALSE
2010,55,1955,0,TRUE
2011,12,1999,0,TRUE
2011,13,1998,2e-05,FALSE
2011,14,1997,4e-05,FALSE
2011,15,1996,2e-04,FALSE
2011,16,1995,0.00086,FALSE
2011,17,1994,0.0024,FALSE
2011,18,1993,0.00472,FALSE
2011,19,1992,0.01132,FALSE
2011,20,1991,0.019,FALSE
2011,21,1990,0.03015,FALSE
2011,22,1989,0.04064,FALSE
2011,23,1988,0.05381,FALSE
2011,24,1987,0.06817,FALSE
2011,25,1986,0.08029,FALSE
2011,26,1985,0.09377,FALSE
2011,27,1984,0.10658,FALSE
2011,28,1983,0.12052,FALSE
2011,29,1982,0.13135,FALSE
2011,30,1981,0.13558,FALSE
2011,31,1980,0.14372,FALSE
2011,32,1979,0.13727,FALSE
2011,33,1978,0.13157,FALSE
2011,34,1977,0.12224,FALSE
2011,35,1976,0.10532,FALSE
2011,36,1975,0.09092,FALSE
2011,37,1974,0.07529,FALSE
2011,38,1973,0.05965,FALSE
2011,39,1972,0.04439,FALSE
2011,40,1971,0.03425,FALSE
2011,41,1970,0.02317,FALSE
2011,42,1969,0.01522,FALSE
2011,43,1968,0.00768,FALSE
2011,44,1967,0.00488,FALSE
2011,45,1966,0.00266,FALSE
2011,46,1965,0.00114,FALSE
2011,47,1964,0.00052,FALSE
2011,48,1963,0.00024,FALSE
2011,49,1962,0.00012,FALSE
2011,50,1961,0.00017,FALSE
2011,51,1960,0.00016,FALSE
2011,52,1959,0,FALSE
2011,53,1958,7e-05,FALSE
2011,54,1957,0,FALSE
2011,55,1956,0,TRUE
2012,12,2000,0,TRUE
2012,13,1999,0,FALSE
2012,14,1998,4e-05,FALSE
2012,15,1997,0.00019,FALSE
2012,16,1996,0.00079,FALSE
2012,17,1995,0.00216,FALSE
2012,18,1994,0.00479,FALSE
2012,19,1993,0.0096,FALSE
2012,20,1992,0.01812,FALSE
2012,21,1991,0.02854,FALSE
2012,22,1990,0.04061,FALSE
2012,23,1989,0.05203,FALSE
2012,24,1988,0.06783,FALSE
2012,25,1987,0.08099,FALSE
2012,26,1986,0.09691,FALSE
2012,27,1985,0.10743,FALSE
2012,28,1984,0.11993,FALSE
2012,29,1983,0.12865,FALSE
2012,30,1982,0.13961,FALSE
2012,31,1981,0.14572,FALSE
2012,32,1980,0.14072,FALSE
2012,33,1979,0.12907,FALSE
2012,34,1978,0.1226,FALSE
2012,35,1977,0.10824,FALSE
2012,36,1976,0.09109,FALSE
2012,37,1975,0.07353,FALSE
2012,38,1974,0.05784,FALSE
2012,39,1973,0.04651,FALSE
2012,40,1972,0.03336,FALSE
2012,41,1971,0.02355,FALSE
2012,42,1970,0.01465,FALSE
2012,43,1969,0.00928,FALSE
2012,44,1968,0.00515,FALSE
2012,45,1967,0.00302,FALSE
2012,46,1966,0.00129,FALSE
2012,47,1965,7e-04,FALSE
2012,48,1964,0.00037,FALSE
2012,49,1963,0.00034,FALSE
2012,50,1962,0.00017,FALSE
2012,51,1961,0.00012,FALSE
2012,52,1960,2e-05,FALSE
2012,53,1959,7e-05,FALSE
2012,54,1958,0,FALSE
2012,55,1957,1e-04,TRUE
2013,12,2001,0,TRUE
2013,13,2000,2e-05,FALSE
2013,14,1999,4e-05,FALSE
2013,15,1998,0.00021,FALSE
2013,16,1997,0.00095,FALSE
2013,17,1996,0.00219,FALSE
2013,18,1995,0.00512,FALSE
2013,19,1994,0.00852,FALSE
2013,20,1993,0.01762,FALSE
2013,21,1992,0.02773,FALSE
2013,22,1991,0.03777,FALSE
2013,23,1990,0.05101,FALSE
2013,24,1989,0.06463,FALSE
2013,25,1988,0.07881,FALSE
2013,26,1987,0.09422,FALSE
2013,27,1986,0.10469,FALSE
2013,28,1985,0.12022,FALSE
2013,29,1984,0.12982,FALSE
2013,30,1983,0.13808,FALSE
2013,31,1982,0.14234,FALSE
2013,32,1981,0.14197,FALSE
2013,33,1980,0.13231,FALSE
2013,34,1979,0.12057,FALSE
2013,35,1978,0.10594,FALSE
2013,36,1977,0.08905,FALSE
2013,37,1976,0.07624,FALSE
2013,38,1975,0.05947,FALSE
2013,39,1974,0.0465,FALSE
2013,40,1973,0.03458,FALSE
2013,41,1972,0.02302,FALSE
2013,42,1971,0.01487,FALSE
2013,43,1970,0.00963,FALSE
2013,44,1969,0.00452,FALSE
2013,45,1968,0.00263,FALSE
2013,46,1967,0.00112,FALSE
2013,47,1966,0.00075,FALSE
2013,48,1965,0.00047,FALSE
2013,49,1964,0.00027,FALSE
2013,50,1963,0.00018,FALSE
2013,51,1962,1e-04,FALSE
2013,52,1961,5e-05,FALSE
2013,53,1960,7e-05,FALSE
2013,54,1959,2e-05,FALSE
2013,55,1958,7e-05,TRUE
2014,12,2002,0,TRUE
2014,13,2001,0,FALSE
2014,14,2000,4e-05,FALSE
2014,15,1999,0.00027,FALSE
2014,16,1998,0.00075,FALSE
2014,17,1997,0.00181,FALSE
2014,18,1996,0.00471,FALSE
2014,19,1995,0.00918,FALSE
2014,20,1994,0.0158,FALSE
2014,21,1993,0.02451,FALSE
2014,22,1992,0.03503,FALSE
2014,23,1991,0.04967,FALSE
2014,24,1990,0.06349,FALSE
2014,25,1989,0.07896,FALSE
2014,26,1988,0.09676,FALSE
2014,27,1987,0.10814,FALSE
2014,28,1986,0.12063,FALSE
2014,29,1985,0.1296,FALSE
2014,30,1984,0.14071,FALSE
2014,31,1983,0.1404,FALSE
2014,32,1982,0.13802,FALSE
2014,33,1981,0.13051,FALSE
2014,34,1980,0.12201,FALSE
2014,35,1979,0.10404,FALSE
2014,36,1978,0.09051,FALSE
2014,37,1977,0.07325,FALSE
2014,38,1976,0.05987,FALSE
2014,39,1975,0.04629,FALSE
2014,40,1974,0.03493,FALSE
2014,41,1973,0.02528,FALSE
2014,42,1972,0.01463,FALSE
2014,43,1971,0.00928,FALSE
2014,44,1970,0.00552,FALSE
2014,45,1969,0.00251,FALSE
2014,46,1968,0.00159,FALSE
2014,47,1967,0.00077,FALSE
2014,48,1966,0.00047,FALSE
2014,49,1965,0.00015,FALSE
2014,50,1964,0.00027,FALSE
2014,51,1963,3e-05,FALSE
2014,52,1962,5e-05,FALSE
2014,53,1961,7e-05,FALSE
2014,54,1960,0,FALSE
2014,55,1959,0,TRUE
